Compiling ./dynamicgb.pyx...
instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
r6_2_4_h F4 17 perturbation 3.56 0.12 0.06 0.62 2.44 152 8725 13 2177 840
berthh F4 26 random 2.53 0.14 0.09 0.25 1.97 11 521 35 2241 225
solotarevh classical 24 perturbation 0.05 0.02 0.02 0.00 0.01 10 50 6 24 14
czapor87_1h classical 25 random 0.16 0.09 0.04 0.01 0.05 12 156 5 30 18
cyclicnh2 classical 3 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 2 2 0
katsuranh2 classical 0 caboara-perry 0.02 0.01 0.01 0.00 0.00 2 6 2 2 0
katsuran4-simple F4 4 random 0.04 0.02 0.01 0.00 0.01 8 58 4 65 10
binomial_7_3_7_9 classical 12 perturbation 0.12 0.07 0.05 0.01 0.01 11 22 5 44 25
dessin1 F4 0 random 0.60 0.00 0.00 0.07 0.46 39 1385 5 844 105
cyclicn5-permut F4 27 random 0.35 0.06 0.03 0.11 0.13 19 218 11 599 160
assur44 F4 15 random NA NA NA NA NA NA NA NA NA NA
sendrah F4 24 perturbation 0.06 0.02 0.01 0.00 0.03 7 221 14 66 2
redcyc6 classical 18 random 7.07 0.44 0.20 0.39 6.11 21 493 6 272 173
cyclicnh2 classical 14 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 2 2 0
katsuran3 F4 28 perturbation 0.02 0.01 0.01 0.00 0.00 4 16 3 12 1
econh2 classical 17 random 0.03 0.02 0.01 0.00 0.00 2 4 2 2 0
dessin2 classical 14 random 4.13 0.15 0.08 0.19 3.71 46 1337 4 211 163
binomial_8_3_8_16 F4 14 perturbation 0.14 0.05 0.04 0.05 0.02 20 40 4 280 146
binomial_5_3_5_5 classical 7 random 0.09 0.06 0.03 0.01 0.01 6 12 4 21 9
buchberger87 classical 23 random 0.04 0.03 0.01 0.00 0.00 8 16 6 17 9
rose F4 1 random 1.04 0.10 0.05 0.12 0.76 14 406 14 1569 81
fmtm classical 4 random 0.06 0.04 0.03 0.00 0.00 8 16 7 15 7
fabrice24h F4 16 random 2.57 0.04 0.02 0.43 1.82 102 3831 8 2435 642
binomial_7_4_7_8 classical 15 random 0.11 0.07 0.04 0.01 0.01 9 18 7 36 22
berth classical 8 random 0.45 0.10 0.06 0.03 0.30 5 174 16 42 12
binomial_5_3_4_6 F4 0 random 0.04 0.03 0.02 0.00 0.00 4 8 3 13 3
reimer5 classical 21 random 273.67 4.83 1.36 20.37 247.64 19 682 7 830 482
redcyc6 classical 10 perturbation 5.73 0.43 0.24 0.33 4.83 21 493 6 272 173
binomial_6_2_6_7 classical 0 random 0.08 0.05 0.03 0.01 0.01 12 24 4 34 22
katsuran2 classical 10 random 0.03 0.02 0.01 0.00 0.00 2 5 2 2 0
econ8 F4 7 perturbation 3.88 0.12 0.06 0.88 2.65 59 2704 5 4078 609
bench1 classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
r5_2_2 F4 22 random 0.09 0.03 0.01 0.02 0.03 21 160 6 231 99
binomial_4_2_4_1 classical 28 random 0.03 0.02 0.01 0.00 0.00 6 12 3 12 6
vermeer classical 0 perturbation 0.85 0.17 0.10 0.06 0.58 20 433 6 135 88
i1 classical 22 random 32.86 1.15 0.63 1.82 29.59 43 2449 9 454 298
r8_2_2 classical 0 localsearch 1636.96 1581.05 257.39 8.82 46.71 134 5564 9 814 679
berthh F4 1 perturbation 20.73 0.72 0.40 5.00 13.30 48 3759 41 6091 1764
issac97 classical 22 perturbation 0.11 0.03 0.02 0.01 0.05 12 180 5 30 18
el44 classical 12 random 9.28 0.63 0.28 1.79 6.70 9 43 3 237 128
bench2 F4 8 random 6.00 0.12 0.05 4.22 1.41 86 1487 4 3661 1044
rabmo F4 28 perturbation 13.50 0.33 0.15 6.99 5.72 20 169 3 5169 755
bench1 F4 22 perturbation 20.41 0.68 0.31 8.26 10.49 87 5192 4 8061 1610
r7_2_2 classical 0 localsearch 107.50 100.33 36.48 1.14 5.87 72 1667 8 362 290
r5_2_2 classical 0 localsearch 2.98 2.75 1.54 0.06 0.14 22 171 6 71 49
katsuran4-simple classical 1 random 0.04 0.02 0.01 0.00 0.01 7 49 4 12 5
syz1 classical 20 random 0.03 0.02 0.01 0.00 0.00 2 4 2 2 0
econh2 classical 8 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 2 2 0
dessin2 classical 10 random 3.28 0.18 0.08 0.16 2.86 46 1337 4 211 163
r5_2_2_h F4 13 random 0.09 0.03 0.01 0.02 0.03 21 160 6 231 99
r8_2_2 classical 6 perturbation 42.59 0.93 0.45 1.27 40.11 128 5194 9 779 651
vermeer classical 29 perturbation 1.00 0.16 0.11 0.07 0.72 20 433 6 135 88
dessin1h classical 28 perturbation 6.14 0.34 0.19 0.19 5.50 56 2152 11 277 220
binomial_4_2_4_1 F4 1 random 0.04 0.03 0.01 0.00 0.00 6 12 3 40 14
sparsesym5h classical 13 perturbation 0.05 0.03 0.02 0.00 0.00 6 16 18 16 10
sendra classical 0 localsearch 3.00 2.87 0.89 0.01 0.10 5 235 19 24 7
fmtmdeh classical 17 perturbation 0.03 0.01 0.01 0.00 0.00 6 12 5 11 5
uteshev_bikker F4 27 random 0.22 0.03 0.01 0.01 0.16 17 519 7 297 35
hairer1 classical 10 perturbation 0.11 0.03 0.02 0.01 0.04 15 193 8 31 16
syz1 F4 0 localsearch 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
katsuran2 classical 3 random 0.02 0.01 0.01 0.00 0.00 2 5 2 2 0
schiele F4 3 perturbation 0.01 0.00 0.00 0.00 0.00 2 6 2 0 0
binomial_8_3_8_16 classical 19 perturbation 0.14 0.09 0.06 0.02 0.01 13 26 4 52 36
sendra F4 21 perturbation 0.41 0.02 0.01 0.01 0.35 6 202 13 725 19
wu90h F4 0 perturbation 0.32 0.03 0.02 0.04 0.20 39 602 9 702 126
czapor87_2h classical 20 random 0.13 0.05 0.03 0.01 0.06 12 180 5 30 18
cyclicn5-permut classical 6 random 0.50 0.08 0.04 0.05 0.34 20 232 8 113 75
r6_2_2_h classical 16 perturbation 1.19 0.15 0.10 0.09 0.90 39 498 7 162 123
r8_2_2_h classical 14 perturbation 35.11 0.87 0.41 1.10 32.90 128 5195 9 779 651
roseh classical 28 perturbation 3.22 0.30 0.18 0.80 2.01 40 1295 22 397 300
katsuranh8 classical 24 random 22.01 0.58 0.23 0.36 20.89 74 6823 8 381 307
katsuran4-simple F4 25 random 0.04 0.01 0.01 0.00 0.01 7 49 4 60 12
binomial_5_3_5_5 classical 12 perturbation 0.07 0.04 0.03 0.01 0.01 8 16 6 25 14
jcf26 classical 11 perturbation 536.80 79.15 17.05 95.83 358.66 72 1791 7 1617 1238
roseh F4 0 localsearch 18.22 15.35 6.52 0.18 2.52 33 972 30 6535 453
f744 F4 24 random 31.35 0.18 0.06 14.34 15.79 82 3996 7 12029 1633
solotarev F4 0 static 0.02 0.00 0.00 0.00 0.01 10 50 3 77 14
berth classical 9 perturbation 0.54 0.10 0.07 0.05 0.36 5 174 16 68 31
issac97 classical 5 random 0.11 0.05 0.03 0.01 0.05 12 180 5 30 18
katsuranh3 F4 9 random 0.03 0.02 0.01 0.00 0.00 4 16 3 12 1
econ8 F4 17 random 4.03 0.09 0.04 0.89 2.82 59 2704 5 4078 609
cyclicnh2 F4 23 perturbation 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
issac97 F4 0 random 0.09 0.03 0.01 0.01 0.04 12 180 5 176 40
extcyc5 classical 15 random 25.48 0.79 0.29 0.81 23.61 102 6728 10 663 498
jcf26 F4 3 perturbation 24.57 2.58 0.70 12.50 8.55 85 2263 5 5342 967
hairer3 classical 26 perturbation 0.06 0.05 0.02 0.00 0.00 1 1 0 1 0
krider classical 7 perturbation 57.17 4.64 2.57 20.91 31.04 31 244 13 1550 1277
reimer5 F4 28 random 3.17 0.06 0.03 0.36 2.62 29 1566 8 2339 184
rose F4 0 localsearch 5.69 4.76 1.59 0.14 0.72 19 552 13 1666 210
rose F4 0 perturbation 40.01 0.31 0.15 2.82 36.46 16 470 18 37111 351
sendra F4 19 random 1.90 0.11 0.06 0.12 1.59 6 186 11 2396 76
katsuranh2 classical 9 random 0.03 0.02 0.01 0.00 0.00 2 5 2 2 0
dessin1h F4 21 perturbation 3.14 0.05 0.03 0.11 2.84 56 2152 11 3438 244
roseh F4 23 random 2.70 0.11 0.06 0.30 2.16 19 566 16 4671 269
wang16h F4 29 perturbation 0.21 0.02 0.01 0.02 0.13 33 809 9 420 73
katsuran8 F4 4 perturbation 5.98 0.05 0.03 0.24 5.32 74 6823 8 2957 470
binomial_8_3_8_16 classical 13 random 0.12 0.07 0.04 0.02 0.01 13 26 4 52 36
rabmo F4 23 random 11.42 0.18 0.07 5.87 4.98 20 169 3 5169 755
bench2h classical 0 perturbation NA NA NA NA NA NA NA NA NA NA
hairer3 classical 25 perturbation 0.06 0.05 0.02 0.00 0.00 1 1 0 1 0
wang16 classical 15 perturbation 0.37 0.05 0.03 0.04 0.25 16 331 5 80 49
binomial_5_3_4_4 F4 27 random 0.04 0.03 0.02 0.00 0.00 4 8 3 16 4
hfe_segers F4 25 random 0.45 0.04 0.02 0.25 0.10 41 192 3 1027 507
binomial_7_4_7_8 F4 1 perturbation 0.07 0.03 0.02 0.01 0.01 17 34 8 174 71
krider classical 20 random 9.25 0.71 0.37 2.02 6.28 21 192 15 514 366
czapor87_2h classical 1 perturbation 0.11 0.04 0.03 0.01 0.05 12 180 5 30 18
hairer3 classical 2 perturbation 0.06 0.05 0.02 0.00 0.00 1 1 0 1 0
cyclicn2 classical 29 perturbation 0.02 0.01 0.00 0.00 0.00 2 4 2 2 0
sendra F4 4 perturbation 0.10 0.01 0.01 0.00 0.08 6 216 17 161 4
r5_2_4_h F4 22 perturbation 0.16 0.02 0.01 0.03 0.08 35 453 9 386 133
econh3 classical 25 random 0.02 0.01 0.01 0.00 0.00 4 11 4 5 1
katsuran6-simple classical 19 random 0.45 0.09 0.04 0.02 0.31 22 528 6 70 48
fmtm_non_hom classical 0 caboara-perry 0.02 0.01 0.00 0.00 0.00 2 4 4 2 0
wang16h F4 0 localsearch 10.53 9.57 4.22 0.19 0.66 36 898 11 1948 473
weispfenning94 classical 28 random 0.21 0.08 0.04 0.01 0.10 22 511 14 48 26
bench2h classical 24 perturbation NA NA NA NA NA NA NA NA NA NA
binomial_5_3_4_4 classical 20 perturbation 0.04 0.02 0.01 0.00 0.00 11 22 7 27 16
hairer1 F4 22 perturbation 0.13 0.04 0.03 0.01 0.06 15 193 8 209 22
weispfenning94 F4 5 random 0.19 0.03 0.02 0.01 0.12 22 511 14 363 29
cyclicn3 classical 3 random 0.03 0.02 0.01 0.00 0.00 3 8 3 3 0
econ2 classical 23 random 0.03 0.02 0.01 0.00 0.00 2 4 1 2 0
binomial_4_2_4_1 classical 26 perturbation 0.03 0.01 0.01 0.00 0.00 6 12 3 12 6
liu F4 29 random 0.11 0.03 0.02 0.01 0.06 16 148 9 355 50
r6_2_4_h F4 8 random 3.64 0.11 0.04 0.61 2.53 152 8725 13 2177 840
sendra classical 17 perturbation 0.03 0.01 0.00 0.00 0.01 6 186 11 9 2
binomial_5_3_5_3 classical 24 perturbation 0.04 0.02 0.01 0.00 0.01 12 24 6 27 15
hairer3 classical 17 perturbation 0.06 0.05 0.02 0.00 0.00 1 1 0 1 0
binomial_6_3_6_6 classical 6 perturbation 0.17 0.09 0.06 0.03 0.02 7 14 5 58 36
vermeer classical 0 localsearch 5.54 5.20 2.48 0.03 0.27 14 625 10 63 37
f744 F4 11 perturbation 7.15 0.09 0.05 3.36 3.31 87 3932 4 3892 819
dessin1h classical 16 perturbation 5.03 0.33 0.19 0.17 4.42 56 2152 11 277 220
cyclicn2 classical 5 random 0.03 0.02 0.01 0.00 0.00 2 4 2 2 0
jcf26 F4 25 random 12.15 0.30 0.08 4.70 6.53 46 798 14 4607 220
gerdt93 F4 23 perturbation 0.07 0.03 0.02 0.00 0.03 7 63 5 149 15
fmtmdeh F4 26 random 0.04 0.02 0.01 0.00 0.01 5 10 16 53 12
dessin1h classical 22 random 4.67 0.28 0.12 0.12 4.18 56 2152 11 243 187
buchberger87 F4 3 random 0.04 0.03 0.01 0.00 0.00 4 8 3 13 3
bench2 F4 0 perturbation 6.92 0.25 0.13 4.34 2.08 63 1042 4 4144 763
redcyc6h classical 9 random 14.59 0.94 0.53 0.50 12.96 114 4355 22 475 347
econh8 classical 0 caboara-perry 18.94 3.90 0.25 1.05 13.79 81 4239 11 433 352
dessin1 classical 18 random 1.52 0.13 0.06 0.07 1.27 39 1385 5 130 90
sendrah classical 22 random 0.05 0.02 0.01 0.00 0.01 7 221 14 9 2
syz1 F4 13 perturbation 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
wu90 classical 1 random 0.26 0.05 0.03 0.02 0.16 20 266 4 67 44
r6_2_4_h classical 27 random 29.54 0.90 0.33 0.86 27.53 152 8725 13 692 540
binomial_5_3_4_4 classical 14 random 0.05 0.03 0.01 0.00 0.00 11 22 7 27 16
cyclicn3 F4 18 perturbation 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
katsuran3 classical 2 perturbation 0.02 0.01 0.01 0.00 0.00 4 16 3 5 1
r5_2_4_h F4 5 random 0.17 0.03 0.01 0.03 0.08 35 453 9 386 133
r8_2_2_h classical 2 random 33.45 0.60 0.24 1.07 31.53 128 5195 9 779 651
fmtmdeh classical 8 perturbation 0.02 0.01 0.01 0.00 0.00 6 12 5 11 5
econ2 classical 11 perturbation 0.01 0.00 0.00 0.00 0.00 2 4 1 2 0
dessin2h classical 0 perturbation 34.85 0.66 0.36 1.61 32.31 109 3645 7 866 735
binomial_5_3_4_6 classical 0 static 0.03 0.00 0.00 0.01 0.01 16 32 9 49 33
katsuran2 classical 20 random 0.02 0.01 0.01 0.00 0.00 2 5 2 2 0
lichtblau classical 16 perturbation 0.36 0.05 0.03 0.04 0.24 7 280 7 68 35
berth F4 4 perturbation 3.38 0.09 0.06 0.15 2.99 3 111 26 2975 78
cyclicnh3 classical 8 perturbation 0.02 0.01 0.01 0.00 0.00 3 8 3 3 0
trinks F4 11 perturbation 0.07 0.03 0.02 0.01 0.02 13 109 5 130 28
fabrice24 classical 14 random 58.06 1.45 0.51 3.52 52.60 29 1115 10 513 327
binomial_8_3_8_16 classical 21 random 0.07 0.04 0.02 0.01 0.01 8 16 3 33 20
binomial_5_3_4_4 F4 24 perturbation 0.03 0.02 0.02 0.00 0.00 4 8 3 16 4
binomial_6_3_6_6 F4 6 perturbation 0.07 0.03 0.02 0.02 0.01 12 24 6 119 44
hairer1 F4 8 perturbation 0.13 0.04 0.03 0.01 0.06 15 193 8 209 22
katsuran8 classical 4 perturbation 17.44 0.76 0.36 0.30 16.22 74 6823 8 381 307
binomial_5_3_4_6 F4 26 random 0.04 0.03 0.01 0.00 0.00 5 10 5 25 5
cyclicnh2 F4 11 random 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
hairer3 classical 17 random 0.04 0.03 0.01 0.00 0.00 1 1 0 1 0
r5_2_2 classical 0 static 0.13 0.00 0.00 0.02 0.10 21 160 6 68 47
el44 F4 19 random 16.28 0.32 0.12 5.12 10.47 11 57 3 8625 342
fmtm classical 8 random 0.07 0.05 0.03 0.00 0.00 8 16 7 15 7
i1 F4 6 random 83.46 0.60 0.15 23.19 57.75 49 3030 9 21512 1135
extcyc5h classical 3 random 25.73 0.83 0.30 0.80 23.81 165 12004 15 663 498
dessin2h classical 4 random 14.99 0.31 0.14 0.52 13.98 90 2838 7 519 429
katsuran3 classical 22 perturbation 0.02 0.01 0.01 0.00 0.00 4 16 3 5 1
r6_2_4_h F4 9 random 10.32 0.12 0.05 2.81 6.41 184 11081 13 4947 1701
czapor87_1h classical 10 perturbation 0.12 0.06 0.04 0.01 0.04 12 156 5 30 18
el44 classical 25 random 39.73 1.55 0.59 4.78 33.12 11 68 3 402 212
wang16 F4 0 perturbation 0.17 0.01 0.01 0.02 0.11 18 374 4 355 44
katsuran3 classical 8 perturbation 0.02 0.01 0.01 0.00 0.00 4 16 3 5 1
katsuran3 F4 1 random 0.03 0.02 0.01 0.00 0.00 4 16 3 12 1
i1 classical 0 static 42.29 0.00 0.00 2.45 39.64 118 5536 4 856 707
dessin2h classical 8 perturbation 35.03 0.70 0.38 1.61 32.42 109 3645 7 866 735
czapor87_1h classical 8 random 0.14 0.08 0.04 0.01 0.04 12 156 5 30 18
rose classical 0 random 0.12 0.05 0.03 0.00 0.05 11 301 22 25 12
katsuran2 classical 18 random 0.02 0.01 0.01 0.00 0.00 2 5 2 2 0
f744 classical 12 random 66.50 1.32 0.41 2.90 61.91 87 3932 4 762 609
econ3 F4 25 random 0.03 0.02 0.01 0.00 0.00 3 9 2 2 0
r7_2_2 F4 20 random 0.66 0.03 0.01 0.20 0.33 67 1487 8 1056 488
hairer3 classical 15 perturbation 0.05 0.04 0.02 0.00 0.00 1 1 0 1 0
r5_2_2 classical 16 perturbation 0.20 0.06 0.04 0.02 0.10 21 160 6 68 47
binomial_8_3_8_16 classical 7 perturbation 0.12 0.08 0.05 0.01 0.01 13 26 4 52 36
binomial_7_4_7_8 F4 26 perturbation 0.06 0.03 0.02 0.01 0.01 17 34 8 174 71
r5_2_2 F4 28 perturbation 0.08 0.02 0.01 0.02 0.03 21 160 6 231 99
berth classical 13 perturbation 0.40 0.05 0.04 0.03 0.28 4 143 21 54 23
bench1 classical 16 random 59.13 3.78 1.06 3.65 50.60 10 606 66 360 60
cyclicn5-simple F4 8 random 0.34 0.07 0.03 0.11 0.13 20 232 8 575 157
econh8 classical 6 perturbation 15.00 0.62 0.36 0.54 13.64 102 3620 9 524 421
cyclicn4-simple F4 8 perturbation 0.04 0.02 0.01 0.00 0.01 7 30 6 41 5
solotarev classical 10 random 0.05 0.02 0.01 0.00 0.01 10 50 3 24 14
binomial_4_2_4_1 F4 13 random 0.04 0.03 0.01 0.00 0.00 6 12 3 40 14
reimer5h F4 20 random 86.46 0.21 0.05 1.97 80.82 172 48925 16 12423 1380
binomial_5_3_5_3 classical 15 random 0.05 0.03 0.02 0.00 0.01 12 24 6 27 15
solotarevh F4 26 perturbation 0.04 0.02 0.02 0.00 0.01 6 23 5 63 14
r6_2_4_h classical 21 random 31.00 0.95 0.35 0.90 28.86 152 8725 13 692 540
econ3 F4 1 perturbation 0.02 0.01 0.01 0.00 0.00 3 9 2 2 0
r5_2_4_h F4 0 localsearch 4.18 3.54 1.62 0.18 0.37 35 453 9 1526 549
schiele classical 7 perturbation 0.02 0.01 0.01 0.00 0.00 2 6 2 2 0
r5_2_4_h classical 25 perturbation 0.55 0.08 0.05 0.05 0.38 35 453 9 122 87
econh3 classical 24 perturbation 0.02 0.01 0.01 0.00 0.00 4 11 4 5 1
extcyc5 F4 3 perturbation 12.24 0.24 0.09 3.40 7.46 102 6728 10 5408 2031
filter9 F4 0 localsearch NA NA NA NA NA NA NA NA NA NA
issac97 F4 2 random 0.09 0.03 0.01 0.01 0.04 12 180 5 176 40
hairer3 classical 3 perturbation 0.06 0.05 0.02 0.00 0.00 1 1 0 1 0
fmtmdeh F4 18 random 0.04 0.02 0.01 0.00 0.00 6 12 10 42 10
buchberger87 classical 29 perturbation 0.04 0.03 0.02 0.00 0.00 8 16 6 17 9
dessin1h F4 23 perturbation 3.39 0.05 0.03 0.11 3.09 56 2152 11 3438 244
extcyc5 F4 18 perturbation 11.92 0.23 0.09 3.40 7.14 102 6728 10 5408 2031
dessin2h classical 15 random 15.88 0.32 0.14 0.54 14.85 90 2838 7 519 429
dessin1 classical 6 random 1.59 0.14 0.06 0.08 1.32 39 1385 5 130 90
extcyc5h classical 11 perturbation 2.10 0.27 0.16 0.07 1.70 41 3069 12 125 80
issac97 F4 29 perturbation 0.08 0.02 0.01 0.01 0.04 12 180 5 176 40
issac97 F4 3 random 0.09 0.03 0.01 0.01 0.04 12 180 5 176 40
reimer5h classical 3 random 237.53 5.68 1.79 12.71 218.21 192 14809 27 1891 1499
hairer3 classical 13 perturbation 0.06 0.05 0.02 0.00 0.00 1 1 0 1 0
uteshev_bikker F4 19 random 0.44 0.03 0.01 0.02 0.34 27 884 11 628 59
econh8 F4 7 random 3.53 0.04 0.02 0.40 2.83 101 4184 12 3803 600
fmtmdeh classical 11 perturbation 0.03 0.02 0.01 0.00 0.00 6 12 5 11 5
binomial_7_3_7_9 F4 5 perturbation 0.07 0.04 0.03 0.01 0.01 12 24 4 141 66
sparsesym5h F4 18 perturbation 0.01 0.00 0.00 0.00 0.00 6 16 18 42 10
redcyc6 classical 21 random 5.98 0.58 0.36 0.34 4.94 21 493 6 272 173
sym33 classical 3 perturbation 0.05 0.02 0.01 0.00 0.02 10 85 10 18 8
r8_2_2 classical 0 static 33.75 0.00 0.00 1.10 32.47 128 5194 9 779 651
binomial_7_3_7_9 F4 1 random 0.07 0.03 0.02 0.01 0.01 14 28 5 162 78
r6_2_4_h F4 12 perturbation 3.68 0.13 0.06 0.62 2.53 152 8725 13 2177 840
weispfenning94 classical 11 random 0.85 0.23 0.12 0.08 0.49 18 761 11 115 75
berthh classical 29 random 7.45 0.88 0.50 0.93 5.48 37 3412 40 472 367
binomial_4_2_4_1 classical 6 perturbation 0.02 0.01 0.01 0.00 0.00 6 12 3 12 6
katsuran8 F4 5 perturbation 6.18 0.04 0.03 0.24 5.51 74 6823 8 2957 470
cyclicnh2 F4 29 random 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
dessin1h classical 16 random 4.92 0.30 0.13 0.13 4.39 56 2152 11 243 187
r8_2_2 F4 0 caboara-perry 21.71 15.82 1.65 2.45 2.96 140 6047 9 2607 922
katsuran4-simple classical 24 random 0.04 0.02 0.01 0.00 0.01 7 49 4 12 5
berth classical 4 perturbation 0.52 0.10 0.07 0.05 0.33 3 111 26 62 31
fmtmdeh F4 11 random 0.04 0.03 0.01 0.00 0.00 8 16 6 44 13
bench2 F4 13 random 10.13 0.19 0.08 6.39 3.27 72 1436 5 6261 1025
lichtblau classical 28 random 0.04 0.03 0.01 0.00 0.00 2 23 11 2 0
czapor87_1h classical 0 perturbation 0.13 0.06 0.04 0.01 0.04 12 156 5 30 18
sendrah F4 0 perturbation 0.05 0.01 0.01 0.00 0.03 7 221 14 66 2
cyclicnh3 F4 1 random 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
econh3 classical 8 perturbation 0.02 0.01 0.01 0.00 0.00 4 11 4 5 1
sparsesym5 classical 20 random 0.02 0.01 0.01 0.00 0.00 5 12 10 5 0
econ8 classical 15 perturbation 8.46 0.53 0.28 0.41 7.39 59 2704 5 342 266
berth F4 25 perturbation 1.54 0.05 0.03 0.02 1.40 3 111 26 1436 27
sparsesym5h F4 0 localsearch 0.14 0.13 0.06 0.00 0.00 6 16 18 42 10
hemmecke F4 16 random 0.01 0.00 0.00 0.00 0.00 3 16 15 0 0
reimer5h F4 15 perturbation 23.62 0.17 0.08 1.68 20.62 157 13756 16 10171 1333
hfe_segers F4 17 random 0.67 0.04 0.02 0.26 0.11 41 192 3 1027 507
sendrah F4 25 perturbation 0.05 0.01 0.01 0.00 0.03 7 221 14 66 2
fmtm_non_hom F4 23 perturbation 0.02 0.01 0.01 0.00 0.00 3 6 5 10 2
rabmo classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
solotarev classical 13 perturbation 0.05 0.02 0.01 0.00 0.01 10 50 3 24 14
reimer5 F4 15 random 20.32 0.16 0.07 1.72 18.04 24 1475 12 7842 331
solotarev classical 29 perturbation 0.04 0.01 0.01 0.00 0.01 10 50 3 24 14
extcyc5 classical 4 perturbation 32.46 0.92 0.38 0.97 30.27 102 6728 10 663 498
weispfenning94 classical 0 caboara-perry 0.39 0.11 0.05 0.03 0.22 24 716 12 53 29
sparsesym5h classical 7 perturbation 0.05 0.03 0.02 0.00 0.00 6 16 18 16 10
extcyc5h F4 23 perturbation 2.05 0.03 0.02 0.05 1.84 41 3069 12 1155 87
cyclicn2 F4 10 random 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
binomial_8_3_8_16 F4 10 perturbation 0.13 0.05 0.03 0.05 0.02 20 40 4 280 146
roseh F4 4 random 8.31 0.24 0.13 1.69 6.05 25 680 20 13752 672
r6_2_2 F4 2 perturbation 0.27 0.03 0.02 0.08 0.12 39 498 7 510 236
wu90h F4 0 localsearch 3.86 3.30 1.57 0.12 0.38 23 380 7 1505 318
dessin2 classical 4 random 4.06 0.19 0.09 0.19 3.60 46 1337 4 211 163
katsuran8 F4 12 random 6.97 0.04 0.02 0.28 6.21 74 6823 8 2957 470
rose classical 26 perturbation 0.10 0.02 0.01 0.01 0.07 12 325 14 27 13
trinks F4 19 random 0.08 0.03 0.01 0.01 0.03 13 109 5 130 28
hfe_segers F4 5 perturbation 0.52 0.06 0.03 0.29 0.11 41 192 3 1027 507
redcyc6 classical 24 random 6.83 0.42 0.19 0.38 5.90 21 493 6 272 173
binomial_4_2_4_1 F4 0 localsearch 0.14 0.12 0.05 0.00 0.01 7 14 4 72 26
cyclicn5-permut classical 23 random 0.54 0.12 0.06 0.05 0.33 20 232 8 113 75
r5_2_2 F4 26 random 0.09 0.02 0.01 0.02 0.03 21 160 6 231 99
syz1 classical 0 localsearch 0.02 0.01 0.00 0.00 0.00 2 4 2 2 0
buchberger87 classical 2 random 0.05 0.03 0.01 0.00 0.00 8 16 6 17 9
binomial_4_2_4_1 F4 28 random 0.04 0.03 0.01 0.00 0.00 6 12 3 40 14
dessin2h F4 13 random 3.88 0.04 0.02 0.54 3.07 90 2838 7 3884 586
econh2 classical 9 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 2 2 0
czapor87_1h classical 14 perturbation 0.13 0.06 0.04 0.01 0.05 12 156 5 30 18
cyclicn3 F4 27 random 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
katsuran4-simple F4 28 random 0.04 0.01 0.01 0.00 0.01 7 49 4 60 12
bench2 classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
binomial_8_3_8_16 classical 29 perturbation 0.14 0.09 0.06 0.02 0.01 13 26 4 52 36
rabmo F4 24 perturbation 13.86 0.32 0.15 7.12 5.97 20 169 3 5169 755
cyclicnh2 classical 17 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 2 2 0
hairer3 classical 10 perturbation 0.06 0.05 0.02 0.00 0.00 1 1 0 1 0
bench2 F4 0 localsearch NA NA NA NA NA NA NA NA NA NA
wang16 classical 0 caboara-perry 0.86 0.25 0.10 0.09 0.45 5 105 13 76 37
katsuranh2 classical 20 perturbation 0.02 0.01 0.01 0.00 0.00 2 5 2 2 0
sparsesym5h classical 23 random 0.05 0.03 0.02 0.00 0.00 6 16 18 16 10
berthh classical 24 random 5.84 0.47 0.28 0.18 5.10 68 6977 44 180 106
roseh F4 0 static 0.17 0.00 0.00 0.01 0.14 23 663 17 478 35
cyclicn3 F4 12 random 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
r8_2_2_h F4 28 perturbation 3.62 0.04 0.03 0.97 2.18 128 5195 9 2329 1087
gerdt93 classical 2 perturbation 0.07 0.03 0.02 0.00 0.03 9 109 6 18 9
econh3 F4 5 random 0.04 0.03 0.01 0.00 0.00 4 11 4 8 1
berth classical 1 random 0.59 0.13 0.07 0.05 0.38 3 111 26 60 31
sendrah classical 15 perturbation 0.04 0.01 0.01 0.00 0.02 7 221 14 9 2
wu90 F4 0 static 0.12 0.00 0.00 0.02 0.08 20 266 4 320 54
r8_2_2 F4 0 static 3.38 0.00 0.00 0.95 2.06 128 5194 9 2144 963
buchberger87 classical 9 perturbation 0.04 0.02 0.02 0.00 0.00 8 16 6 17 9
