instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
econ2 classical 21 random 0.03 0.02 0.02 0.00 0.00 2 4 1 2 0
econ2 classical 22 random 0.03 0.02 0.02 0.00 0.00 2 4 1 2 0
econ2 classical 23 random 0.03 0.02 0.02 0.00 0.00 2 4 1 2 0
econ2 classical 24 random 0.03 0.02 0.02 0.00 0.00 2 4 1 2 0
econ2 classical 25 random 0.03 0.02 0.02 0.00 0.00 2 4 1 2 0
econ2 classical 26 random 0.03 0.02 0.02 0.00 0.00 2 4 1 2 0
econ2 classical 27 random 0.03 0.02 0.02 0.00 0.00 2 4 1 2 0
econ2 classical 28 random 0.03 0.03 0.02 0.00 0.00 2 4 1 2 0
econ2 classical 29 random 0.03 0.02 0.02 0.00 0.00 2 4 1 2 0
econ2 F4 0 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 1 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 2 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 3 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 4 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 5 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 6 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 7 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 8 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 9 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 10 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 11 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 12 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 13 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 14 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 15 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 16 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 17 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 18 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 19 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 20 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 21 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 22 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 23 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 24 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 25 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 26 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 27 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 28 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 F4 29 random 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
econ2 classical 0 localsearch 0.01 0.01 0.00 0.00 0.00 2 4 1 2 0
econ2 F4 0 localsearch 0.00 0.00 0.00 0.00 0.00 2 4 1 0 0
binomial_5_3_5_3 classical 0 static 0.01 0.00 0.00 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 F4 0 static 0.01 0.00 0.00 0.00 0.00 12 24 6 63 17
binomial_5_3_5_3 classical 0 caboara-perry 0.06 0.05 0.05 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 F4 0 caboara-perry 0.04 0.03 0.03 0.00 0.00 12 24 6 63 17
binomial_5_3_5_3 classical 0 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 1 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 2 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 3 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 4 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 5 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 6 perturbation 0.16 0.15 0.15 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 7 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 8 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 9 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 10 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 11 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 12 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 13 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 14 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 15 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 16 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 17 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 18 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 19 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 20 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 21 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 22 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 23 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 24 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 25 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 26 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 27 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 28 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 29 perturbation 0.04 0.03 0.03 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 F4 0 perturbation 0.05 0.04 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 1 perturbation 0.05 0.04 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 2 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 3 perturbation 0.04 0.04 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 4 perturbation 0.04 0.04 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 5 perturbation 0.05 0.04 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 6 perturbation 0.05 0.04 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 7 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 8 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 9 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 10 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 11 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 12 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 13 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 14 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 15 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 16 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 17 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 18 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 19 perturbation 0.04 0.04 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 20 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 21 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 22 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 23 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 24 perturbation 0.04 0.04 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 25 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 26 perturbation 0.04 0.04 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 27 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 28 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 F4 29 perturbation 0.04 0.03 0.03 0.00 0.00 9 18 5 71 26
binomial_5_3_5_3 classical 0 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 1 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 2 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 3 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 4 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 5 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 6 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 7 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 8 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 9 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 10 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 11 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 12 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 13 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 14 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 15 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 16 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 17 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 18 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 19 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 20 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 21 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 22 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 23 random 0.04 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 24 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 25 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 26 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 27 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 28 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 classical 29 random 0.03 0.02 0.02 0.00 0.00 12 24 6 27 15
binomial_5_3_5_3 F4 0 random 0.03 0.03 0.02 0.00 0.00 5 10 3 49 19
binomial_5_3_5_3 F4 1 random 0.04 0.03 0.02 0.00 0.00 9 18 6 104 26
binomial_5_3_5_3 F4 2 random 0.04 0.03 0.02 0.00 0.00 9 18 5 70 26
binomial_5_3_5_3 F4 3 random 0.04 0.03 0.02 0.00 0.00 14 28 7 111 39
binomial_5_3_5_3 F4 4 random 0.03 0.03 0.02 0.00 0.00 6 12 5 67 22
binomial_5_3_5_3 F4 5 random 0.03 0.03 0.02 0.00 0.00 6 12 5 68 23
binomial_5_3_5_3 F4 6 random 0.03 0.03 0.02 0.00 0.00 6 12 5 67 22
binomial_5_3_5_3 F4 7 random 0.04 0.03 0.02 0.00 0.00 17 34 7 122 45
binomial_5_3_5_3 F4 8 random 0.03 0.03 0.02 0.00 0.00 9 18 5 70 26
binomial_5_3_5_3 F4 9 random 0.04 0.03 0.02 0.00 0.00 17 34 7 117 41
binomial_5_3_5_3 F4 10 random 0.03 0.02 0.02 0.00 0.00 5 10 3 49 19
binomial_5_3_5_3 F4 11 random 0.04 0.03 0.02 0.00 0.00 9 18 5 69 25
binomial_5_3_5_3 F4 12 random 0.03 0.03 0.02 0.00 0.00 6 12 5 68 22
binomial_5_3_5_3 F4 13 random 0.03 0.03 0.02 0.00 0.00 5 10 3 50 20
binomial_5_3_5_3 F4 14 random 0.03 0.03 0.02 0.00 0.00 9 18 5 69 25
binomial_5_3_5_3 F4 15 random 0.03 0.03 0.02 0.00 0.00 6 12 5 68 23
binomial_5_3_5_3 F4 16 random 0.03 0.03 0.02 0.00 0.00 9 18 5 69 27
binomial_5_3_5_3 F4 17 random 0.03 0.03 0.02 0.00 0.00 6 12 5 69 23
binomial_5_3_5_3 F4 18 random 0.03 0.03 0.02 0.00 0.00 9 18 5 69 25
binomial_5_3_5_3 F4 19 random 0.03 0.02 0.02 0.00 0.00 5 10 3 51 19
binomial_5_3_5_3 F4 20 random 0.03 0.02 0.02 0.00 0.00 9 18 5 69 25
binomial_5_3_5_3 F4 21 random 0.03 0.03 0.02 0.00 0.00 5 10 3 49 19
binomial_5_3_5_3 F4 22 random 0.04 0.03 0.02 0.00 0.00 14 28 7 120 37
binomial_5_3_5_3 F4 23 random 0.04 0.03 0.03 0.00 0.00 9 18 5 69 25
binomial_5_3_5_3 F4 24 random 0.04 0.03 0.03 0.00 0.00 9 18 5 69 27
binomial_5_3_5_3 F4 25 random 0.04 0.03 0.03 0.00 0.00 6 12 5 69 23
binomial_5_3_5_3 F4 26 random 0.04 0.03 0.02 0.00 0.00 14 28 7 114 39
binomial_5_3_5_3 F4 27 random 0.04 0.03 0.02 0.00 0.00 9 18 5 70 27
binomial_5_3_5_3 F4 28 random 0.03 0.03 0.02 0.00 0.00 9 18 5 69 25
binomial_5_3_5_3 F4 29 random 0.03 0.02 0.02 0.00 0.00 9 18 5 69 27
cyclicn5 classical 0 static 0.11 0.00 0.00 0.02 0.08 20 232 8 113 75
cyclicn5 F4 0 static 0.06 0.00 0.00 0.02 0.03 20 232 8 364 87
cyclicn5 classical 0 caboara-perry 1.14 1.03 0.97 0.02 0.08 20 232 8 113 75
cyclicn5 F4 0 caboara-perry 1.04 0.97 0.93 0.02 0.03 20 232 8 364 87
cyclicn5 classical 0 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 1 perturbation 0.25 0.14 0.13 0.02 0.08 20 232 8 113 75
cyclicn5 classical 2 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 3 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 4 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 5 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 6 perturbation 0.24 0.13 0.11 0.02 0.08 20 232 8 113 75
cyclicn5 classical 7 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 8 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 9 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 10 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 11 perturbation 0.25 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 12 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 13 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 14 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 15 perturbation 0.24 0.13 0.11 0.02 0.08 20 232 8 113 75
cyclicn5 classical 16 perturbation 0.24 0.13 0.11 0.02 0.08 20 232 8 113 75
cyclicn5 classical 17 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 18 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 19 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 20 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 21 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 22 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 23 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 24 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 25 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 26 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 27 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 classical 28 perturbation 0.24 0.13 0.11 0.02 0.08 20 232 8 113 75
cyclicn5 classical 29 perturbation 0.24 0.13 0.12 0.02 0.08 20 232 8 113 75
cyclicn5 F4 0 perturbation 0.17 0.07 0.06 0.04 0.05 20 232 8 568 170
cyclicn5 F4 1 perturbation 0.17 0.07 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 2 perturbation 0.17 0.07 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 3 perturbation 0.17 0.07 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 4 perturbation 0.17 0.07 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 5 perturbation 0.17 0.07 0.06 0.04 0.05 20 232 8 568 170
cyclicn5 F4 6 perturbation 0.17 0.07 0.06 0.04 0.05 20 232 8 568 170
cyclicn5 F4 7 perturbation 0.17 0.07 0.06 0.04 0.05 20 232 8 568 170
cyclicn5 F4 8 perturbation 0.17 0.07 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 9 perturbation 0.18 0.07 0.06 0.04 0.05 20 232 8 568 170
cyclicn5 F4 10 perturbation 0.17 0.07 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 11 perturbation 0.17 0.07 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 12 perturbation 0.16 0.06 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 13 perturbation 0.17 0.07 0.06 0.04 0.05 20 232 8 568 170
cyclicn5 F4 14 perturbation 0.17 0.07 0.06 0.05 0.05 20 232 8 568 170
cyclicn5 F4 15 perturbation 0.17 0.07 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 16 perturbation 0.17 0.07 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 17 perturbation 0.17 0.07 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 18 perturbation 0.17 0.07 0.06 0.05 0.05 20 232 8 568 170
cyclicn5 F4 19 perturbation 0.17 0.06 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 20 perturbation 0.17 0.07 0.06 0.04 0.05 20 232 8 568 170
cyclicn5 F4 21 perturbation 0.17 0.07 0.06 0.04 0.05 20 232 8 568 170
cyclicn5 F4 22 perturbation 0.17 0.07 0.06 0.04 0.05 20 232 8 568 170
cyclicn5 F4 23 perturbation 0.17 0.07 0.06 0.04 0.05 20 232 8 568 170
cyclicn5 F4 24 perturbation 0.17 0.07 0.06 0.04 0.05 20 232 8 568 170
cyclicn5 F4 25 perturbation 0.17 0.07 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 26 perturbation 0.17 0.07 0.06 0.04 0.05 20 232 8 568 170
cyclicn5 F4 27 perturbation 0.17 0.07 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 28 perturbation 0.17 0.07 0.06 0.04 0.04 20 232 8 568 170
cyclicn5 F4 29 perturbation 0.17 0.07 0.06 0.04 0.05 20 232 8 568 170
cyclicn5 classical 0 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 1 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 2 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 3 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 4 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 5 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 6 random 0.22 0.10 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 7 random 0.29 0.14 0.11 0.03 0.11 24 289 8 130 84
cyclicn5 classical 8 random 0.22 0.10 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 9 random 0.21 0.10 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 10 random 0.22 0.10 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 11 random 0.35 0.24 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 12 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 13 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 14 random 0.22 0.10 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 15 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 16 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 17 random 0.22 0.10 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 18 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 19 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 20 random 0.25 0.10 0.09 0.02 0.10 23 276 9 134 90
cyclicn5 classical 21 random 0.45 0.21 0.17 0.05 0.16 22 264 9 187 133
cyclicn5 classical 22 random 0.22 0.10 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 23 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 24 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 25 random 0.22 0.11 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 26 random 0.21 0.10 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 27 random 0.22 0.10 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 28 random 0.21 0.10 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 classical 29 random 0.22 0.10 0.09 0.02 0.08 20 232 8 113 75
cyclicn5 F4 0 random 0.15 0.05 0.05 0.04 0.04 20 232 8 568 170
cyclicn5 F4 1 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 2 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 3 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 4 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 5 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 6 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 7 random 0.15 0.05 0.05 0.04 0.04 20 232 8 568 170
cyclicn5 F4 8 random 0.15 0.05 0.04 0.04 0.05 20 232 8 568 170
cyclicn5 F4 9 random 0.15 0.05 0.05 0.04 0.05 20 232 8 568 170
cyclicn5 F4 10 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 11 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 12 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 13 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 14 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 15 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 16 random 0.15 0.05 0.05 0.04 0.04 20 232 8 568 170
cyclicn5 F4 17 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 18 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 19 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 20 random 0.16 0.05 0.05 0.04 0.05 20 232 8 568 170
cyclicn5 F4 21 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 22 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 23 random 0.15 0.05 0.05 0.04 0.04 20 232 8 568 170
cyclicn5 F4 24 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 25 random 0.15 0.05 0.05 0.04 0.04 20 232 8 568 170
cyclicn5 F4 26 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 27 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 28 random 0.15 0.05 0.04 0.04 0.04 20 232 8 568 170
cyclicn5 F4 29 random 0.29 0.05 0.04 0.04 0.18 20 232 8 568 170
binomial_7_3_7_9 classical 0 static 0.01 0.00 0.00 0.00 0.00 14 28 5 42 28
binomial_7_3_7_9 F4 0 static 0.01 0.00 0.00 0.00 0.00 14 28 5 90 29
binomial_7_3_7_9 classical 0 caboara-perry 0.08 0.07 0.06 0.00 0.00 14 28 5 42 28
binomial_7_3_7_9 F4 0 caboara-perry 0.04 0.03 0.03 0.00 0.00 14 28 5 90 29
binomial_7_3_7_9 classical 0 perturbation 0.12 0.10 0.09 0.00 0.00 8 16 4 34 20
binomial_7_3_7_9 classical 1 perturbation 0.12 0.10 0.09 0.00 0.00 8 16 4 34 20
