instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
cyclicn5-permut F4 0 static 0.16 0.00 0.00 0.05 0.09 20 232 8 364 87
econ3 F4 24 perturbation 0.02 0.01 0.01 0.00 0.00 3 9 2 2 0
lichtblau F4 27 random 0.04 0.02 0.01 0.00 0.01 3 48 10 46 1
reimer5h F4 15 random 23.30 0.11 0.04 2.10 19.66 174 17767 16 8097 1457
berthh F4 0 static 0.83 0.00 0.00 0.08 0.65 67 4646 42 605 88
r5_2_4_h F4 28 perturbation 0.17 0.02 0.01 0.04 0.08 35 453 9 386 133
extcyc5h classical 7 perturbation 2.28 0.26 0.16 0.08 1.89 41 3069 12 125 80
schieleh classical 4 random 0.02 0.01 0.01 0.00 0.00 2 6 2 2 0
r8_2_2_h F4 22 perturbation 2.96 0.04 0.03 0.92 1.60 128 5195 9 2329 1087
r7_2_2_h classical 18 perturbation 5.57 0.32 0.20 0.28 4.87 67 1487 8 339 272
hfe_segers classical 13 perturbation 2.75 0.27 0.16 0.34 2.06 47 214 3 283 221
rose F4 12 random 1.59 0.05 0.03 0.13 1.33 14 428 23 2835 90
katsuranh8 F4 14 random 6.93 0.04 0.02 0.27 6.19 74 6823 8 2957 470
hairer1 F4 23 random 0.13 0.03 0.01 0.01 0.07 15 193 8 209 22
redcyc6 classical 5 perturbation 6.35 0.39 0.22 0.36 5.49 21 493 6 272 173
hairer1 F4 20 random 0.11 0.02 0.01 0.01 0.07 15 193 8 209 22
fmtm classical 29 random 0.05 0.04 0.02 0.00 0.00 8 16 7 15 7
cyclicn5-permut F4 26 perturbation 0.32 0.04 0.03 0.11 0.13 20 232 8 565 168
katsuran6-simple classical 23 random 0.49 0.09 0.04 0.02 0.35 22 528 6 70 48
binomial_6_3_6_6 classical 28 perturbation 0.20 0.12 0.08 0.03 0.02 7 14 5 59 36
fabrice24 classical 2 perturbation 36.68 1.28 0.58 1.86 33.30 58 2120 5 466 349
vermeer F4 27 random 2.23 0.09 0.05 0.16 1.87 16 883 11 2625 134
schiele F4 22 random 0.01 0.00 0.00 0.00 0.00 2 6 2 0 0
hfe_segers F4 0 static 0.24 0.00 0.00 0.13 0.07 41 192 3 646 224
r5_2_4_h classical 13 random 0.55 0.06 0.04 0.05 0.40 35 453 9 122 87
krider F4 1 perturbation 3.45 0.35 0.23 0.41 2.58 40 570 11 4088 224
schieleh F4 18 random 0.01 0.00 0.00 0.00 0.00 2 6 2 0 0
bench2h classical 8 random 387.08 5.70 1.99 9.27 370.76 369 14603 11 3316 2947
r7_2_2 F4 11 perturbation 0.74 0.03 0.02 0.23 0.37 67 1487 8 1056 488
hfe_segers classical 8 random 1.97 0.18 0.09 0.20 1.52 41 192 3 232 183
r8_2_2_h F4 18 perturbation 4.12 0.04 0.03 0.82 2.89 128 5195 9 2329 1087
econ8 classical 29 random 9.29 0.41 0.18 0.44 8.31 59 2704 5 342 266
cyclicn3 F4 22 perturbation 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
fmtmdeh F4 3 perturbation 0.03 0.01 0.01 0.00 0.00 8 16 5 53 13
binomial_8_3_8_16 F4 25 random 0.11 0.02 0.02 0.05 0.02 20 40 4 283 143
reimer5 F4 27 random 15.10 0.11 0.05 1.66 12.80 10 542 17 7801 230
lichtblau F4 0 static 0.71 0.00 0.00 0.02 0.65 16 929 10 639 21
econ2 classical 18 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 1 2 0
bench1 classical 19 random 77.07 3.50 2.08 6.86 65.58 13 871 29 548 297
r8_2_2 F4 7 perturbation 2.90 0.04 0.03 0.91 1.56 128 5194 9 2329 1087
fabrice24h F4 20 perturbation 2.52 0.05 0.04 0.43 1.76 102 3831 8 2435 642
katsuran4-simple F4 12 perturbation 0.03 0.01 0.01 0.00 0.01 7 49 4 60 12
binomial_8_3_8_16 F4 11 perturbation 0.12 0.04 0.03 0.04 0.01 20 40 4 280 146
katsuranh2 classical 5 perturbation 0.02 0.01 0.01 0.00 0.00 2 5 2 2 0
wang16h F4 2 perturbation 0.22 0.02 0.01 0.02 0.14 33 809 9 420 73
katsuran6-simple classical 22 random 0.47 0.09 0.04 0.02 0.34 22 528 6 70 48
hemmecke F4 21 random 0.01 0.00 0.00 0.00 0.00 3 16 15 0 0
fmtm classical 20 random 0.05 0.04 0.02 0.00 0.00 8 16 7 15 7
katsuran6-simple F4 9 perturbation 0.26 0.02 0.02 0.02 0.18 22 528 6 445 90
wang16h classical 22 perturbation 1.93 0.34 0.20 0.32 1.20 33 775 10 255 192
binomial_4_2_4_1 F4 25 random 0.04 0.02 0.01 0.00 0.00 6 12 3 40 14
schiele classical 12 perturbation 0.02 0.01 0.01 0.00 0.00 2 6 2 2 0
katsuranh3 F4 11 perturbation 0.03 0.02 0.01 0.00 0.00 4 16 3 12 1
extcyc5h classical 6 perturbation 2.25 0.27 0.16 0.08 1.85 41 3069 12 125 80
sparsesym5h F4 28 random 0.01 0.00 0.00 0.00 0.00 6 16 18 42 10
fmtm_non_hom classical 22 perturbation 0.02 0.01 0.01 0.00 0.00 3 6 5 4 1
bench2 classical 10 perturbation 51.36 4.15 1.86 19.97 26.64 39 444 4 1648 1425
assur44 F4 16 perturbation 19.34 0.24 0.09 6.57 11.65 74 3900 4 6309 1413
fmtmdeh F4 27 random 0.04 0.01 0.01 0.01 0.01 5 10 17 81 16
katsuran4-simple F4 2 random 0.05 0.01 0.01 0.01 0.02 5 38 7 97 11
cyclicnh2 classical 25 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 2 2 0
binomial_5_3_4_4 F4 25 random 0.03 0.02 0.01 0.00 0.00 6 12 7 26 6
weispfenning94 F4 26 random 0.20 0.03 0.02 0.01 0.13 22 511 14 363 29
gerdt93 F4 22 random 0.06 0.03 0.02 0.00 0.01 5 23 5 90 10
trinks classical 3 perturbation 0.11 0.05 0.04 0.01 0.03 13 109 5 29 16
fmtmdeh F4 14 random 0.08 0.03 0.02 0.02 0.02 7 14 7 146 35
fmtmdeh F4 6 perturbation 0.03 0.01 0.01 0.00 0.00 8 16 5 53 13
binomial_6_2_6_7 F4 9 perturbation 0.05 0.03 0.02 0.01 0.01 9 18 3 74 31
katsuran8 F4 24 random 5.75 0.04 0.02 0.27 5.02 74 6823 8 2957 470
cyclicn3 classical 13 perturbation 0.02 0.01 0.01 0.00 0.00 3 8 3 3 0
fmtmdeh classical 23 perturbation 0.02 0.01 0.01 0.00 0.00 6 12 5 12 5
f744 F4 29 random 26.62 0.21 0.07 10.39 15.22 68 2342 6 9738 946
rose F4 17 random 8.78 0.17 0.09 1.52 6.83 17 486 18 9708 392
r8_2_2 F4 13 perturbation 4.28 0.04 0.03 0.93 2.90 128 5194 9 2329 1087
schiele classical 9 perturbation 0.02 0.01 0.01 0.00 0.00 2 6 2 2 0
hfe_segers F4 9 perturbation 0.49 0.05 0.03 0.28 0.11 41 192 3 1027 507
assur44 classical 18 perturbation NA NA NA NA NA NA NA NA NA NA
krider F4 8 random 3.15 0.18 0.10 0.41 2.46 40 570 11 4088 224
r5_2_2 classical 25 random 0.20 0.05 0.03 0.02 0.11 21 160 6 68 47
filter9 F4 15 random 358.56 1.09 0.38 232.30 123.69 37 259 12 83869 2491
sendrah classical 10 perturbation 0.04 0.01 0.01 0.00 0.01 7 221 14 9 2
dessin2 classical 9 random 3.48 0.14 0.08 0.17 3.09 46 1337 4 211 163
bench2h F4 5 perturbation 11.83 0.09 0.06 3.88 7.05 293 7707 10 11912 2758
r8_2_2 F4 13 random 4.34 0.02 0.01 0.90 3.03 128 5194 9 2329 1087
wu90h F4 27 random 0.79 0.05 0.03 0.05 0.62 47 768 19 1697 153
fmtm_non_hom classical 28 random 0.03 0.02 0.01 0.00 0.00 2 4 4 2 0
bench1 classical 4 perturbation NA NA NA NA NA NA NA NA NA NA
rabmo F4 5 random 12.77 0.15 0.06 6.45 5.75 20 169 3 5169 755
r7_2_2_h classical 18 random 5.19 0.31 0.15 0.28 4.47 67 1487 8 339 272
roseh F4 6 perturbation 11.13 0.41 0.22 4.45 5.70 31 959 20 9770 1685
fmtmdeh classical 3 perturbation 0.03 0.01 0.01 0.00 0.00 6 12 6 14 6
hfe_segers classical 6 perturbation 2.63 0.29 0.18 0.34 1.91 47 214 3 283 221
extcyc5h classical 14 random 27.89 0.91 0.33 0.86 25.80 165 12004 15 663 498
r6_2_4_h classical 1 random 33.02 0.81 0.30 0.93 30.99 152 8725 13 692 540
cyclicn5-simple F4 26 random 0.32 0.04 0.02 0.11 0.13 20 232 8 575 157
r6_2_2 F4 29 random 0.25 0.03 0.02 0.07 0.10 39 498 7 510 236
czapor87_2h F4 21 perturbation 0.08 0.02 0.01 0.01 0.04 12 180 5 176 40
katsuran4-simple F4 14 random 0.05 0.02 0.01 0.00 0.01 7 49 4 60 12
binomial_5_3_5_3 F4 5 random 0.04 0.02 0.01 0.00 0.01 6 12 5 68 23
cyclicn4-simple F4 18 random 0.03 0.01 0.01 0.00 0.01 7 30 6 41 5
katsuran8 classical 3 random 20.96 0.60 0.23 0.34 19.82 74 6823 8 381 307
r5_2_2_h F4 18 random 0.09 0.02 0.01 0.02 0.03 21 160 6 231 99
econ8 classical 22 random 9.23 0.40 0.17 0.44 8.26 59 2704 5 342 266
binomial_8_4_8_9 classical 28 perturbation 0.11 0.08 0.06 0.01 0.01 9 18 7 35 25
cyclicn5-permut F4 12 perturbation 0.32 0.04 0.03 0.11 0.12 20 232 8 565 168
binomial_6_2_6_7 classical 14 random 0.06 0.03 0.02 0.01 0.01 12 24 4 34 22
solotarevh F4 1 random 0.04 0.02 0.01 0.00 0.01 10 50 6 98 25
binomial_6_3_6_6 F4 3 random 0.06 0.03 0.02 0.01 0.01 11 22 5 101 40
gerdt93 F4 14 random 0.08 0.02 0.01 0.00 0.04 9 109 6 226 18
cyclicn3 F4 11 perturbation 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
gerdt93 F4 26 perturbation 0.07 0.03 0.02 0.00 0.03 7 63 5 149 15
hairer1 classical 15 random 0.10 0.03 0.01 0.01 0.04 15 193 8 31 16
cyclicn3 F4 4 perturbation 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
fabrice24 F4 26 random 19.00 0.19 0.08 7.06 11.11 22 863 14 8597 803
sparsesym5 classical 0 random 0.02 0.01 0.01 0.00 0.00 5 12 10 5 0
katsuranh2 F4 3 perturbation 0.01 0.00 0.00 0.00 0.00 2 5 2 0 0
liu classical 18 perturbation 0.12 0.05 0.03 0.01 0.05 16 148 9 46 30
extcyc5h classical 8 random 26.92 0.83 0.31 0.84 24.96 165 12004 15 663 498
binomial_5_3_5_5 F4 22 perturbation 0.04 0.02 0.02 0.00 0.00 8 16 6 46 17
fmtmdeh classical 24 perturbation 0.03 0.01 0.01 0.00 0.00 6 12 6 14 6
binomial_7_4_7_8 F4 25 perturbation 0.07 0.03 0.03 0.01 0.01 17 34 8 174 71
hairer3 F4 26 random 0.01 0.00 0.00 0.00 0.00 1 1 0 0 0
binomial_6_3_6_6 F4 2 random 0.04 0.02 0.01 0.01 0.01 7 14 5 92 33
r8_2_2 classical 15 perturbation 35.72 0.86 0.41 1.13 33.44 128 5194 9 779 651
wu90 classical 11 perturbation 0.12 0.04 0.03 0.01 0.06 13 166 4 32 18
katsuranh3 classical 8 random 0.02 0.01 0.01 0.00 0.00 4 16 3 5 1
sparsesym5 classical 11 random 0.03 0.01 0.01 0.00 0.00 5 12 10 5 0
roseh F4 0 perturbation 9.02 0.25 0.14 3.03 5.32 39 1240 19 6399 1180
katsuran6-simple classical 21 random 0.43 0.05 0.03 0.02 0.33 22 528 6 70 48
dessin1h F4 17 random 3.03 0.02 0.01 0.12 2.75 56 2152 11 3438 244
extcyc5h classical 27 perturbation 2.18 0.28 0.17 0.08 1.75 41 3069 12 125 80
econh3 classical 21 perturbation 0.02 0.01 0.01 0.00 0.00 4 11 4 5 1
binomial_6_3_6_6 classical 1 perturbation 0.24 0.13 0.09 0.05 0.04 7 14 5 79 56
econh3 classical 27 random 0.02 0.01 0.01 0.00 0.00 4 11 4 5 1
r8_2_2 F4 23 random 2.86 0.04 0.02 0.89 1.56 128 5194 9 2329 1087
katsuranh3 classical 28 perturbation 0.03 0.01 0.01 0.00 0.00 4 16 3 5 1
cyclicn5-simple F4 11 perturbation 0.33 0.04 0.03 0.12 0.13 20 232 8 575 157
binomial_7_3_7_9 classical 20 random 0.08 0.03 0.02 0.01 0.01 12 24 4 47 31
filter9 F4 8 random 89.57 0.48 0.20 66.59 21.99 77 529 7 22716 1926
katsuran8 classical 26 perturbation 22.09 0.83 0.38 0.34 20.72 74 6823 8 381 307
czapor87_2h F4 12 perturbation 0.09 0.02 0.01 0.01 0.05 12 180 5 176 40
cyclicn2 F4 9 perturbation 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
bench2 classical 17 perturbation 167.44 7.33 3.19 92.15 67.03 35 496 4 2338 2027
fmtm classical 12 random 0.06 0.04 0.03 0.00 0.00 8 16 7 15 7
liu classical 13 perturbation 0.13 0.05 0.03 0.01 0.05 16 148 9 46 30
trinks classical 0 random 0.12 0.06 0.03 0.01 0.03 13 109 5 29 16
reimer5h F4 28 random 22.54 0.14 0.05 2.09 18.91 174 17767 16 8097 1457
katsuran6-simple classical 10 random 0.49 0.09 0.04 0.02 0.35 22 528 6 70 48
katsuran3 classical 7 random 0.02 0.01 0.01 0.00 0.00 4 16 3 5 1
fabrice24h F4 5 random 4.29 0.04 0.02 0.42 3.55 102 3831 8 2435 642
r6_2_4_h classical 24 perturbation 34.14 1.09 0.45 0.95 31.79 152 8725 13 692 540
czapor87_1h classical 9 perturbation 0.13 0.06 0.04 0.01 0.05 12 156 5 30 18
dessin2 F4 21 random 1.03 0.00 0.00 0.21 0.72 46 1337 4 1350 205
cyclicn2 F4 6 perturbation 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
econ3 F4 12 perturbation 0.02 0.01 0.01 0.00 0.00 3 9 2 2 0
f744 F4 25 random 7.21 0.03 0.01 3.63 3.12 87 3932 4 3892 819
uteshev_bikker F4 6 perturbation 0.21 0.02 0.02 0.01 0.15 17 519 7 297 35
rabmo classical 28 perturbation 164.07 6.02 2.16 45.86 111.33 22 200 4 1385 1102
jcf26 F4 16 random 468.26 2.50 0.19 69.70 389.37 42 708 15 37383 683
czapor87_2h classical 3 perturbation 0.10 0.03 0.03 0.01 0.04 12 180 5 30 18
econ2 F4 29 perturbation 0.01 0.00 0.00 0.00 0.00 2 4 1 0 0
reimer5h F4 0 perturbation 38.68 0.19 0.07 2.30 34.51 193 22885 16 11906 1595
roseh F4 5 perturbation 13.33 0.17 0.11 1.44 11.28 28 825 17 16310 961
liu F4 17 random 0.12 0.03 0.02 0.01 0.06 16 148 9 355 50
berth classical 0 perturbation 0.49 0.10 0.07 0.05 0.32 3 111 26 61 31
binomial_5_3_5_3 classical 11 random 0.04 0.01 0.01 0.00 0.01 12 24 6 27 15
katsuran2 classical 5 perturbation 0.02 0.01 0.01 0.00 0.00 2 5 2 2 0
wu90h classical 16 perturbation 21.52 1.20 0.65 6.37 13.68 34 493 7 1007 865
binomial_6_3_6_6 F4 0 caboara-perry 0.18 0.12 0.04 0.03 0.01 20 40 7 155 43
vermeer F4 27 perturbation 0.59 0.05 0.03 0.10 0.40 20 433 6 1185 165
binomial_5_3_4_4 classical 13 perturbation 0.04 0.02 0.01 0.00 0.00 11 22 7 27 16
fmtm_non_hom classical 23 perturbation 0.02 0.01 0.01 0.00 0.00 3 6 5 4 1
uteshev_bikker F4 29 perturbation 0.20 0.02 0.01 0.01 0.15 17 519 7 297 35
reimer5 F4 0 random 6.27 0.07 0.03 0.42 5.62 23 1054 9 3804 171
assur44 F4 9 perturbation 6.66 0.04 0.03 1.84 4.35 75 3858 4 2993 642
cyclicn3 classical 0 static 0.01 0.00 0.00 0.00 0.00 3 8 3 3 0
econ2 F4 0 caboara-perry 0.01 0.00 0.00 0.00 0.00 2 4 1 0 0
bench1 classical 10 perturbation 120.99 4.84 2.07 29.54 85.85 70 3698 5 1664 1407
czapor87_2h F4 0 static 0.06 0.00 0.00 0.00 0.04 12 180 5 140 22
katsuran3 F4 7 perturbation 0.02 0.01 0.01 0.00 0.00 4 16 3 12 1
binomial_5_3_4_4 F4 28 random 0.03 0.02 0.01 0.00 0.00 4 8 3 16 4
binomial_4_2_4_1 F4 2 perturbation 0.03 0.01 0.01 0.00 0.00 6 12 3 40 14
sparsesym5h classical 11 perturbation 0.04 0.03 0.02 0.00 0.00 6 16 18 16 10
cyclicn4-simple classical 20 perturbation 0.03 0.01 0.01 0.00 0.00 7 30 6 12 5
reimer5h F4 13 random 67.20 0.18 0.04 1.91 62.17 185 45152 20 12261 1350
vermeer F4 23 perturbation 0.72 0.06 0.04 0.05 0.56 21 489 6 1446 104
r6_2_2_h classical 6 random 0.99 0.12 0.07 0.08 0.74 39 498 7 162 123
berthh classical 1 random 31.29 1.73 0.92 4.75 24.45 53 8377 44 1350 1184
bench1 classical 5 perturbation NA NA NA NA NA NA NA NA NA NA
binomial_8_3_8_16 classical 5 perturbation 0.14 0.09 0.06 0.02 0.01 13 26 4 52 36
katsuran8 classical 21 perturbation 23.96 0.86 0.39 0.36 22.53 74 6823 8 381 307
bench2h F4 20 perturbation 10.07 0.10 0.06 3.39 5.83 268 6618 10 11148 2466
lichtblau classical 20 perturbation 0.02 0.01 0.01 0.00 0.00 2 23 11 2 0
rabmo classical 21 random 26.57 1.14 0.48 3.97 21.20 24 241 4 402 231
cyclicn2 classical 9 perturbation 0.01 0.01 0.00 0.00 0.00 2 4 2 2 0
fmtm_non_hom classical 10 perturbation 0.02 0.01 0.01 0.00 0.00 3 6 5 4 1
katsuran2 F4 0 perturbation 0.01 0.00 0.00 0.00 0.00 2 5 2 0 0
hairer3 classical 6 random 0.05 0.04 0.01 0.00 0.00 1 1 0 1 0
cyclicn3 classical 2 perturbation 0.02 0.01 0.01 0.00 0.00 3 8 3 3 0
hfe_segers classical 26 perturbation 6.39 0.51 0.29 1.56 4.18 38 182 4 418 321
buchberger87 F4 4 perturbation 0.04 0.02 0.02 0.00 0.00 8 16 6 38 10
katsuranh2 classical 15 random 0.02 0.01 0.01 0.00 0.00 2 5 2 2 0
econh3 F4 23 perturbation 0.02 0.01 0.01 0.00 0.00 4 11 4 8 1
katsuran6-simple classical 14 perturbation 0.49 0.07 0.05 0.02 0.37 22 528 6 70 48
vermeer classical 17 perturbation 1.48 0.13 0.09 0.18 1.12 21 489 6 184 125
cyclicn5-simple classical 0 perturbation 0.48 0.08 0.05 0.05 0.32 20 232 8 113 75
buchberger87 classical 27 perturbation 0.04 0.02 0.01 0.00 0.00 8 16 6 17 9
solotarevh F4 7 perturbation 0.04 0.02 0.02 0.00 0.01 6 23 5 63 14
katsuran6-simple classical 5 random 0.49 0.08 0.04 0.02 0.36 22 528 6 70 48
hfe_segers F4 12 perturbation 0.49 0.05 0.03 0.28 0.11 41 192 3 1027 507
dessin2h classical 21 random 18.42 0.35 0.15 0.61 17.27 90 2838 7 519 429
f744 F4 3 perturbation 8.90 0.07 0.04 3.80 4.59 87 3932 4 3892 819
dessin1 F4 4 perturbation 0.69 0.00 0.00 0.08 0.53 39 1385 5 844 105
reimer5 F4 29 random 3.30 0.06 0.03 0.32 2.78 24 1071 8 2833 165
bench2h classical 7 random 125.12 2.40 0.97 4.76 117.18 257 5379 10 2281 2024
jcf26 F4 17 random 10.96 0.11 0.03 5.36 4.88 58 1364 6 3221 284
hairer1 classical 0 perturbation 0.11 0.03 0.02 0.01 0.04 15 193 8 31 16
dessin1 classical 28 random 2.99 0.17 0.08 0.13 2.61 27 1035 8 138 89
fmtmdeh F4 6 random 0.05 0.02 0.01 0.00 0.01 5 10 13 54 9
binomial_6_2_6_7 classical 19 perturbation 0.08 0.05 0.04 0.01 0.01 9 18 3 28 16
sparsesym5h classical 5 random 0.04 0.02 0.01 0.00 0.00 6 16 18 16 10
r7_2_2_h F4 7 random 2.52 0.03 0.02 0.25 2.12 67 1487 8 1056 488
fabrice24 classical 28 perturbation 129.63 4.44 1.76 18.50 106.02 58 2191 5 1387 1144
katsuranh8 F4 8 perturbation 5.87 0.05 0.03 0.27 5.12 74 6823 8 2957 470
cyclicn5-simple classical 2 random 0.47 0.08 0.05 0.05 0.30 20 232 8 113 75
redcyc6 F4 24 random 2.12 0.05 0.03 0.53 1.36 22 537 6 2004 338
cyclicn5-simple F4 9 perturbation 0.34 0.04 0.03 0.12 0.14 20 232 8 575 157
econ3 F4 24 random 0.02 0.01 0.01 0.00 0.00 3 9 2 2 0
sym33 F4 29 random 0.08 0.03 0.02 0.00 0.04 10 85 10 175 15
hemmecke F4 16 perturbation 0.01 0.00 0.00 0.00 0.00 3 16 15 0 0
econh3 F4 0 perturbation 0.02 0.01 0.01 0.00 0.00 4 11 4 8 1
r6_2_2 F4 14 perturbation 0.25 0.03 0.02 0.07 0.11 39 498 7 510 236
gerdt93 F4 12 perturbation 0.08 0.03 0.02 0.00 0.03 7 63 5 149 15
econ2 classical 28 perturbation 0.01 0.01 0.00 0.00 0.00 2 4 1 2 0
cyclicn3 classical 29 random 0.03 0.02 0.01 0.00 0.00 3 8 3 3 0
binomial_7_3_7_9 classical 27 perturbation 0.12 0.07 0.05 0.01 0.01 8 16 4 37 20
fmtm_non_hom classical 2 random 0.02 0.01 0.01 0.00 0.00 3 6 5 4 1
r6_2_4_h classical 0 static 34.86 0.00 0.00 0.99 33.69 152 8725 13 692 540
liu F4 21 random 0.13 0.03 0.02 0.01 0.07 16 148 9 355 50
cyclicn5-permut classical 11 random 0.49 0.08 0.05 0.05 0.33 20 232 8 113 75
solotarev classical 11 random 0.04 0.01 0.01 0.00 0.01 10 50 3 24 14
cyclicnh3 classical 7 random 0.02 0.01 0.01 0.00 0.00 3 8 3 3 0
katsuranh3 classical 3 perturbation 0.03 0.02 0.01 0.00 0.00 4 16 3 5 1
r8_2_2_h classical 8 perturbation 42.81 0.97 0.46 1.26 40.25 128 5195 9 779 651
fabrice24h classical 7 random 31.27 0.36 0.17 0.64 30.01 102 3831 8 606 504
fmtm classical 13 perturbation 0.05 0.03 0.02 0.00 0.00 8 16 7 15 7
r6_2_2 classical 20 random 1.08 0.10 0.06 0.08 0.85 39 498 7 162 123
sparsesym5 F4 27 perturbation 0.03 0.02 0.01 0.00 0.00 5 12 10 9 0
katsuranh3 F4 23 perturbation 0.03 0.02 0.01 0.00 0.00 4 16 3 12 1
fmtm F4 19 random 0.03 0.02 0.01 0.00 0.00 8 16 7 53 13
dessin1 F4 13 perturbation 0.68 0.00 0.00 0.08 0.52 39 1385 5 844 105
binomial_5_3_5_5 F4 18 perturbation 0.04 0.02 0.02 0.00 0.00 8 16 6 46 17
roseh F4 26 perturbation 12.25 0.26 0.14 4.02 7.47 24 756 17 9550 1257
berthh F4 12 perturbation 1.88 0.08 0.06 0.14 1.53 11 521 35 1906 128
solotarev classical 7 perturbation 0.04 0.01 0.01 0.00 0.01 10 50 3 24 14
r7_2_2 classical 16 perturbation 5.64 0.33 0.20 0.29 4.93 67 1487 8 339 272
schieleh F4 27 perturbation 0.01 0.00 0.00 0.00 0.00 2 6 2 0 0
jcf26 classical 23 random 51.82 1.70 0.42 3.09 46.23 81 2160 5 432 306
berth classical 17 perturbation 0.23 0.03 0.02 0.01 0.16 4 155 25 31 11
filter9 F4 7 perturbation 683.92 2.58 0.98 462.38 216.91 76 522 5 126982 4710
wu90 classical 1 perturbation 0.24 0.03 0.02 0.03 0.16 20 266 4 67 44
r5_2_2 F4 15 perturbation 0.09 0.02 0.01 0.02 0.03 21 160 6 231 99
econ8 F4 21 random 3.75 0.08 0.04 0.92 2.50 59 2704 5 4078 609
cyclicnh3 classical 11 perturbation 0.02 0.01 0.01 0.00 0.00 3 8 3 3 0
liu F4 24 random 0.10 0.02 0.01 0.01 0.06 16 148 9 355 50
r5_2_2 F4 18 random 0.08 0.02 0.01 0.02 0.03 21 160 6 231 99
econh2 F4 20 random 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
r8_2_2_h classical 10 random 35.05 0.50 0.21 1.13 33.14 128 5195 9 779 651
lichtblau F4 15 random 0.05 0.03 0.01 0.00 0.01 3 48 10 46 1
czapor87_1h classical 5 perturbation 0.12 0.05 0.04 0.01 0.05 12 156 5 30 18
katsuranh3 F4 12 perturbation 0.03 0.02 0.01 0.00 0.00 4 16 3 12 1
r7_2_2 F4 9 random 0.72 0.02 0.01 0.23 0.36 67 1487 8 1056 488
jcf26 classical 27 perturbation 163.61 26.61 6.82 19.45 115.87 72 1796 5 772 542
berth classical 14 random 1.11 0.14 0.09 0.12 0.81 4 140 20 103 54
czapor87_2h F4 18 random 0.09 0.02 0.01 0.01 0.05 12 180 5 176 40
sendra classical 10 random 0.04 0.01 0.01 0.00 0.02 6 186 11 9 2
binomial_8_4_8_9 classical 20 perturbation 0.12 0.09 0.06 0.01 0.01 9 18 7 35 25
r7_2_2 F4 21 random 0.77 0.02 0.01 0.24 0.39 67 1487 8 1056 488
roseh F4 17 perturbation 8.48 0.18 0.11 1.16 6.84 19 524 17 10011 658
econh3 classical 22 perturbation 0.02 0.01 0.01 0.00 0.00 4 11 4 5 1
hemmecke F4 0 perturbation 0.01 0.00 0.00 0.00 0.00 3 16 15 0 0
r6_2_2 classical 17 random 1.13 0.17 0.08 0.08 0.83 39 498 7 162 123
dessin2h F4 18 random 3.39 0.03 0.01 0.53 2.62 90 2838 7 3884 586
vermeer classical 27 perturbation 0.96 0.16 0.11 0.07 0.68 20 433 6 135 88
binomial_6_2_6_7 classical 27 random 0.09 0.06 0.03 0.01 0.01 9 18 3 28 16
katsuran6-simple F4 0 perturbation 0.27 0.02 0.02 0.02 0.19 22 528 6 445 90
vermeer F4 15 random 1.46 0.10 0.05 0.12 1.16 19 839 10 1767 120
lichtblau F4 1 random 0.03 0.01 0.01 0.00 0.00 2 23 11 7 1
econ2 classical 26 perturbation 0.01 0.01 0.00 0.00 0.00 2 4 1 2 0
reimer5 classical 13 random 62.03 1.43 0.50 3.39 56.87 23 942 7 497 317
schieleh classical 10 random 0.02 0.01 0.01 0.00 0.00 2 6 2 2 0
binomial_5_3_5_3 classical 16 random 0.04 0.01 0.01 0.01 0.01 12 24 6 27 15
roseh F4 24 random 1.13 0.07 0.04 0.08 0.88 25 917 17 2203 112
wang16 F4 1 random 0.19 0.02 0.01 0.02 0.12 18 374 4 355 44
econh8 classical 8 perturbation 17.59 0.61 0.35 0.59 16.19 102 3620 9 524 421
liu F4 14 random 0.12 0.03 0.01 0.01 0.06 16 148 9 355 50
econh8 classical 29 perturbation 15.40 0.56 0.34 0.55 14.08 102 3620 9 524 421
wang16h classical 12 perturbation 16.11 0.76 0.41 4.02 11.03 33 784 9 1033 876
wu90h F4 20 perturbation 0.24 0.03 0.02 0.03 0.14 33 535 7 509 99
katsuranh3 classical 18 perturbation 0.03 0.02 0.01 0.00 0.00 4 16 3 5 1
bench2 classical 4 random 37.32 1.57 0.64 6.24 28.90 31 647 10 586 372
binomial_8_4_8_9 F4 15 random 0.05 0.02 0.02 0.00 0.01 9 18 7 114 40
hairer3 F4 29 random 0.01 0.00 0.00 0.00 0.00 1 1 0 0 0
berth F4 21 random 22.73 0.29 0.12 1.57 20.15 3 111 26 10583 310
vermeer classical 19 perturbation 0.99 0.17 0.11 0.07 0.70 20 433 6 135 88
dessin2h F4 11 random 3.50 0.04 0.02 0.53 2.70 90 2838 7 3884 586
solotarev F4 18 perturbation 0.04 0.01 0.01 0.01 0.01 7 36 3 79 15
schieleh F4 15 random 0.01 0.00 0.00 0.00 0.00 2 6 2 0 0
