instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
buch85 F4 10 perturbation 0.78 0.23 0.12 0.41 0.09 28 67 4 767 284
buch85 F4 11 perturbation 0.73 0.22 0.11 0.36 0.09 24 63 5 654 190
buch85 F4 12 perturbation 0.69 0.20 0.10 0.35 0.08 24 63 5 654 190
buch85 F4 13 perturbation 0.59 0.22 0.11 0.27 0.05 25 57 4 423 136
eco8 F4 21 perturbation 4.52 0.12 0.06 1.16 2.99 59 2704 5 3919 647
buch85 classical 13 perturbation 7.03 2.44 1.24 2.84 1.45 59 148 6 1157 1077
eco8 F4 22 perturbation 4.49 0.13 0.07 1.16 2.94 59 2704 5 3919 647
eco8 classical 22 perturbation 8.00 0.41 0.23 0.44 7.03 59 2704 5 347 269
buch85 classical 14 perturbation 1.71 0.94 0.48 0.45 0.21 29 70 4 254 211
buch85 classical 15 perturbation 1.98 1.21 0.60 0.41 0.27 23 58 5 148 108
buch85 classical 16 perturbation 2.09 0.75 0.39 0.76 0.41 40 95 4 396 336
eco8 F4 23 perturbation 4.48 0.12 0.07 1.16 2.94 59 2704 5 3919 647
buch85 classical 17 perturbation 1.10 0.70 0.36 0.27 0.05 23 57 5 123 91
buch85 classical 18 perturbation 1.93 0.97 0.49 0.55 0.29 32 73 4 249 206
eco8 classical 0 caboara-perry 49.55 1.89 0.39 2.01 45.12 32 2018 9 364 147
eco8 classical 23 perturbation 8.08 0.42 0.24 0.43 7.10 59 2704 5 347 269
eco8 F4 24 perturbation 4.47 0.12 0.06 1.15 2.94 59 2704 5 3919 647
buch85 classical 19 perturbation 3.65 1.63 0.84 1.09 0.72 56 132 6 562 499
eco8 F4 25 perturbation 4.47 0.12 0.07 1.15 2.95 59 2704 5 3919 647
eco8 classical 24 perturbation 7.97 0.41 0.24 0.43 7.00 59 2704 5 347 269
eco8 F4 26 perturbation 4.51 0.12 0.07 1.15 2.98 59 2704 5 3919 647
eco8 F4 0 caboara-perry 12.37 1.90 0.34 1.01 8.95 39 2332 8 4049 270
eco8 F4 27 perturbation 4.48 0.12 0.07 1.16 2.94 59 2704 5 3919 647
eco8 classical 25 perturbation 8.15 0.42 0.24 0.44 7.16 59 2704 5 347 269
eco8 F4 28 perturbation 4.49 0.12 0.06 1.16 2.96 59 2704 5 3919 647
eco8 classical 0 perturbation 8.83 0.47 0.26 0.47 7.77 59 2704 5 347 269
eco8 F4 29 perturbation 4.49 0.12 0.06 1.15 2.97 59 2704 5 3919 647
eco8 classical 26 perturbation 7.96 0.41 0.23 0.42 7.00 59 2704 5 347 269
eco8 classical 1 perturbation 8.83 0.43 0.24 0.47 7.81 59 2704 5 347 269
eco8 classical 0 random 8.43 0.35 0.16 0.46 7.51 59 2704 5 347 269
eco8 F4 25 random 61.79 0.34 0.10 8.19 51.96 17 1105 15 17601 500
eco8 classical 27 perturbation 8.07 0.40 0.23 0.43 7.11 59 2704 5 347 269
eco8 F4 26 random 4.23 0.10 0.04 1.11 2.77 59 2704 5 3919 647
eco8 classical 2 perturbation 8.77 0.41 0.24 0.47 7.77 59 2704 5 347 269
eco8 classical 28 perturbation 8.00 0.40 0.23 0.44 7.03 59 2704 5 347 269
eco8 classical 4 random 89.19 3.95 1.11 5.35 78.17 13 845 20 449 123
eco8 classical 1 random 12.18 0.31 0.14 0.59 11.15 51 2553 8 353 270
eco8 F4 27 random 8.63 0.10 0.04 1.43 6.79 41 2374 8 5366 398
eco8 classical 3 perturbation 8.73 0.41 0.24 0.46 7.73 59 2704 5 347 269
eco8 classical 29 perturbation 8.09 0.40 0.23 0.44 7.13 59 2704 5 347 269
eco8 F4 28 random 4.25 0.10 0.04 1.13 2.78 59 2704 5 3919 647
eco8 classical 5 random 8.77 0.35 0.16 0.47 7.82 59 2704 5 347 269
eco8 classical 2 random 8.49 0.35 0.16 0.46 7.56 59 2704 5 347 269
eco8 F4 0 perturbation 4.34 0.11 0.06 1.11 2.87 59 2704 5 3919 647
eco8 F4 29 random 4.37 0.09 0.04 1.15 2.88 59 2704 5 3919 647
eco8 classical 4 perturbation 8.90 0.41 0.23 0.48 7.88 59 2704 5 347 269
eco8 F4 1 perturbation 4.38 0.12 0.07 1.13 2.88 59 2704 5 3919 647
eco8 classical 3 random 8.59 0.36 0.16 0.46 7.64 59 2704 5 347 269
eco8 F4 2 perturbation 4.47 0.12 0.07 1.09 3.00 59 2704 5 3919 647
eco8 classical 5 perturbation 8.96 0.44 0.25 0.48 7.90 59 2704 5 347 269
eco8 F4 3 perturbation 4.54 0.12 0.07 1.13 3.04 59 2704 5 3919 647
eco8 F4 4 perturbation 4.47 0.12 0.07 1.08 3.02 59 2704 5 3919 647
eco8 classical 6 perturbation 8.93 0.44 0.25 0.48 7.88 59 2704 5 347 269
eco8 F4 5 perturbation 4.43 0.13 0.07 1.10 2.95 59 2704 5 3919 647
eco8 F4 6 perturbation 4.33 0.12 0.07 1.12 2.86 59 2704 5 3919 647
eco8 classical 7 perturbation 8.85 0.43 0.25 0.47 7.82 59 2704 5 347 269
eco8 classical 6 random 31.14 0.85 0.34 1.19 28.80 43 2551 7 454 328
eco8 F4 7 perturbation 4.31 0.12 0.07 1.09 2.85 59 2704 5 3919 647
eco8 F4 8 perturbation 4.21 0.12 0.07 1.04 2.80 59 2704 5 3919 647
eco8 classical 7 random 8.74 0.36 0.16 0.47 7.78 59 2704 5 347 269
eco8 classical 8 perturbation 8.96 0.42 0.24 0.48 7.93 59 2704 5 347 269
eco8 F4 9 perturbation 4.26 0.12 0.07 1.07 2.82 59 2704 5 3919 647
kotsireas classical 0 static 40.38 0.00 0.00 1.19 38.94 86 8869 5 597 441
eco8 classical 8 random 8.73 0.35 0.16 0.47 7.78 59 2704 5 347 269
eco8 classical 9 perturbation 9.00 0.43 0.25 0.48 7.96 59 2704 5 347 269
kotsireas F4 0 static 9.57 0.00 0.00 1.22 7.71 86 8869 5 4991 568
eco8 classical 9 random 8.80 0.35 0.16 0.47 7.84 59 2704 5 347 269
eco8 classical 10 perturbation 8.96 0.42 0.24 0.48 7.93 59 2704 5 347 269
eco8 F4 0 random 144.83 1.19 0.38 12.97 128.67 14 788 21 50694 942
eco8 classical 10 random 8.86 0.35 0.16 0.47 7.91 59 2704 5 347 269
eco8 classical 11 perturbation 8.93 0.42 0.24 0.47 7.91 59 2704 5 347 269
eco8 F4 1 random 4.60 0.10 0.04 1.20 3.04 59 2704 5 3919 647
eco8 F4 2 random 4.45 0.09 0.04 1.19 2.90 59 2704 5 3919 647
eco8 classical 11 random 8.97 0.49 0.30 0.47 7.89 59 2704 5 347 269
eco8 classical 12 perturbation 8.84 0.41 0.24 0.47 7.84 59 2704 5 347 269
eco8 F4 3 random 4.65 0.10 0.05 1.21 3.08 59 2704 5 3919 647
eco8 F4 4 random 4.63 0.10 0.04 1.20 3.05 59 2704 5 3919 647
eco8 classical 12 random 8.88 0.36 0.16 0.47 7.92 59 2704 5 347 269
eco8 classical 13 perturbation 8.93 0.42 0.24 0.48 7.90 59 2704 5 347 269
eco8 F4 5 random 4.62 0.10 0.04 1.20 3.06 59 2704 5 3919 647
kotsireas classical 0 caboara-perry 39.26 1.36 0.30 1.22 36.33 39 4163 13 452 287
eco8 F4 6 random 4.46 0.10 0.04 1.19 2.91 59 2704 5 3919 647
eco8 classical 14 perturbation 8.90 0.41 0.24 0.47 7.89 59 2704 5 347 269
eco8 classical 13 random 13.84 0.69 0.29 0.76 12.20 23 1254 19 294 177
eco8 classical 15 perturbation 8.87 0.42 0.24 0.47 7.86 59 2704 5 347 269
eco8 classical 14 random 17.58 0.82 0.34 0.89 15.66 34 1920 16 357 250
kotsireas F4 0 caboara-perry 25.55 1.30 0.33 3.03 20.44 45 4746 10 9365 316
eco8 classical 15 random 11.67 0.39 0.17 0.61 10.53 48 2580 9 319 235
eco8 classical 16 random 17.94 0.47 0.21 0.78 16.53 43 2311 10 339 245
eco8 classical 17 random 8.81 0.35 0.16 0.47 7.87 59 2704 5 347 269
eco8 classical 18 random 25.14 0.62 0.25 1.45 22.76 29 1595 27 397 262
eco8 classical 19 random 9.26 0.38 0.17 0.48 8.26 59 2704 5 347 269
eco8 F4 7 random 101.16 0.65 0.17 15.05 83.28 30 1950 9 19448 906
eco8 classical 20 random 9.50 0.60 0.17 0.48 8.28 59 2704 5 347 269
eco8 F4 8 random 4.91 0.11 0.05 1.21 3.31 59 2704 5 3919 647
eco8 classical 21 random 9.13 0.37 0.16 0.50 8.12 59 2704 5 347 269
eco8 F4 9 random 10.34 0.18 0.07 2.12 7.68 42 2156 9 5687 426
eco8 F4 10 random 4.80 0.10 0.05 1.24 3.18 59 2704 5 3919 647
eco8 classical 22 random 9.18 0.38 0.17 0.49 8.17 59 2704 5 347 269
eco8 classical 23 random 9.00 0.37 0.16 0.48 8.02 59 2704 5 347 269
eco8 classical 24 random 8.88 0.37 0.16 0.47 7.91 59 2704 5 347 269
eco8 classical 25 random 8.92 0.36 0.16 0.47 7.95 59 2704 5 347 269
eco8 classical 26 random 9.04 0.37 0.16 0.47 8.06 59 2704 5 347 269
eco8 classical 27 random 8.99 0.37 0.16 0.49 7.99 59 2704 5 347 269
noon3 classical 8 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 9 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 10 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 11 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 12 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 13 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 14 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 15 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 16 perturbation 0.05 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 17 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 18 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 19 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 20 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 21 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 22 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 23 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 24 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 25 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 26 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 27 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 28 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 29 perturbation 0.04 0.01 0.01 0.00 0.01 11 85 5 20 9
noon3 F4 0 perturbation 0.08 0.01 0.01 0.01 0.05 8 94 7 203 11
noon3 F4 1 perturbation 0.06 0.01 0.01 0.00 0.03 8 86 7 162 14
noon3 F4 2 perturbation 0.06 0.01 0.01 0.00 0.03 8 75 7 105 13
noon3 F4 3 perturbation 0.06 0.01 0.01 0.00 0.03 8 86 7 162 14
noon3 F4 4 perturbation 0.06 0.01 0.01 0.00 0.03 8 86 7 162 14
noon3 F4 5 perturbation 0.07 0.01 0.01 0.00 0.04 8 93 7 180 11
noon3 F4 6 perturbation 0.05 0.01 0.01 0.00 0.02 8 75 7 105 13
noon3 F4 7 perturbation 0.07 0.01 0.01 0.00 0.04 8 93 7 180 11
noon3 F4 8 perturbation 0.06 0.01 0.01 0.00 0.03 8 86 7 162 14
noon3 F4 9 perturbation 0.08 0.01 0.01 0.01 0.04 8 94 7 203 11
noon3 F4 10 perturbation 0.05 0.01 0.01 0.00 0.02 8 75 7 105 13
noon3 F4 11 perturbation 0.08 0.01 0.01 0.01 0.04 8 94 7 203 11
noon3 F4 12 perturbation 0.07 0.01 0.01 0.01 0.04 8 94 7 203 11
noon3 F4 13 perturbation 0.07 0.01 0.01 0.00 0.04 8 93 7 180 11
noon3 F4 14 perturbation 0.06 0.01 0.01 0.00 0.03 8 75 7 105 13
noon3 F4 15 perturbation 0.06 0.01 0.01 0.00 0.03 8 86 7 162 14
noon3 F4 16 perturbation 0.07 0.01 0.01 0.00 0.04 8 93 7 180 11
noon3 F4 17 perturbation 0.07 0.01 0.01 0.01 0.04 8 94 7 203 11
noon3 F4 18 perturbation 0.06 0.01 0.01 0.00 0.03 8 86 7 162 14
noon3 F4 19 perturbation 0.05 0.01 0.01 0.00 0.02 8 75 7 105 13
noon3 F4 20 perturbation 0.06 0.01 0.01 0.00 0.03 8 86 7 162 14
noon3 F4 21 perturbation 0.06 0.01 0.01 0.00 0.03 8 86 7 162 14
noon3 F4 22 perturbation 0.06 0.01 0.01 0.00 0.03 8 86 7 162 14
noon3 F4 23 perturbation 0.06 0.01 0.01 0.00 0.04 8 93 7 180 11
noon3 F4 24 perturbation 0.07 0.01 0.01 0.01 0.04 8 94 7 203 11
noon3 F4 25 perturbation 0.08 0.01 0.01 0.01 0.05 8 94 7 203 11
noon3 F4 26 perturbation 0.06 0.01 0.01 0.00 0.03 8 86 7 162 14
noon3 F4 27 perturbation 0.07 0.01 0.01 0.01 0.04 8 94 7 203 11
noon3 F4 28 perturbation 0.05 0.01 0.01 0.00 0.02 8 75 7 105 13
noon3 F4 29 perturbation 0.04 0.01 0.01 0.00 0.02 8 75 7 105 13
noon3 classical 0 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 1 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 2 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 3 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 4 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 5 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 6 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 7 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 8 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 9 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 10 random 0.06 0.03 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 11 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 12 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 13 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 14 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 15 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 16 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 17 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 18 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 19 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 20 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 21 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 22 random 0.05 0.02 0.01 0.00 0.01 11 85 5 20 9
noon3 classical 23 random 0.06 0.03 0.02 0.00 0.01 11 85 5 20 9
