instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
pinchon1h classical 2 perturbation 174.58 17.41 4.66 1.70 154.30 172 16797 20 1069 897
virasoro F4 1 perturbation 17.09 0.05 0.03 0.73 15.36 128 18425 9 5408 1057
discrc2 classical 1 perturbation 0.73 0.40 0.24 0.06 0.22 6 75 6 109 80
redcyc7 classical 0 static 506.94 0.00 0.00 7.38 496.86 78 9763 7 1428 1003
chemkin classical 4 random 66.87 0.89 0.27 1.64 63.88 90 6310 4 686 546
assur44h classical 2 random NA NA NA NA NA NA NA NA NA NA
r7_2_4_h F4 0 static 13.00 0.00 0.00 1.87 9.87 249 23533 14 4564 1784
hairer2 classical 0 caboara-perry 25.30 3.65 0.44 2.91 18.36 46 1356 7 372 235
dl classical 0 caboara-perry NA NA NA NA NA NA NA NA NA NA
chemkin classical 0 caboara-perry 41.13 3.43 0.31 1.97 35.24 34 2140 7 445 274
ducos7_5 classical 3 random 381.32 12.51 1.86 15.63 352.21 1 1 0 895 400
nya classical 0 perturbation NA NA NA NA NA NA NA NA NA NA
r7_2_4_h F4 3 perturbation 27.63 0.26 0.10 5.56 19.48 249 23533 14 9285 3812
ducos7_3 F4 3 perturbation 72.12 0.62 0.10 8.49 59.61 80 8634 6 8498 1496
jcf26h F4 2 random 14.83 0.13 0.04 2.99 10.89 178 6316 9 6945 1095
schrans_troost classical 3 perturbation 73.65 1.44 0.56 1.06 70.68 128 18425 9 780 652
r7_2_4_h classical 0 perturbation 148.28 3.70 1.14 2.58 141.26 249 23533 14 1379 1130
jason210h classical 3 perturbation NA NA NA NA NA NA NA NA NA NA
cohn3 F4 4 random 37.24 0.35 0.09 4.47 30.38 78 15394 9 6302 951
r5_2_6_h F4 0 localsearch 618.72 541.32 73.82 14.27 56.90 226 21356 19 24970 8277
bench1h classical 3 random NA NA NA NA NA NA NA NA NA NA
schrans_troosth classical 2 perturbation 150.05 2.44 0.95 6.91 139.88 132 13874 9 1953 1786
schrans_troosth classical 4 perturbation 260.05 3.95 1.43 19.64 234.94 131 13139 9 4200 4003
katsuran9 classical 0 static 125.67 0.00 0.00 1.14 124.09 143 26135 9 886 743
redcyc7 F4 4 random 93.83 0.41 0.09 14.11 73.16 78 9763 7 14896 2348
extcyc6 F4 4 perturbation 156.02 1.56 0.23 36.36 108.09 242 37096 11 18243 5671
gonnet83 classical 3 perturbation NA NA NA NA NA NA NA NA NA NA
aubry2 classical 3 perturbation 565.85 11.52 2.05 6.29 546.29 79 7215 6 1013 645
bench1h classical 4 perturbation NA NA NA NA NA NA NA NA NA NA
pinchon1 F4 0 localsearch NA NA NA NA NA NA NA NA NA NA
extcyc6 F4 0 static 86.05 0.00 0.00 9.95 70.24 242 37096 11 12778 3419
cohn3 classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
econh10 classical 2 random NA NA NA NA NA NA NA NA NA NA
rpblh classical 3 random 74.18 1.11 0.46 0.90 71.76 156 10451 17 790 634
jason210 classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
discrc2h classical 1 perturbation 0.66 0.48 0.29 0.01 0.13 12 460 10 43 23
mckay F4 0 random 42.10 0.04 0.02 4.66 35.51 51 3073 10 6278 704
ilias13 classical 0 localsearch NA NA NA NA NA NA NA NA NA NA
hairer2 F4 3 random 15.86 0.21 0.08 2.17 13.13 64 3704 5 8023 586
katsuranh9 F4 4 random 39.62 0.03 0.02 1.01 36.84 143 26135 9 7968 1087
r9_2_2_h classical 0 static 183.93 0.00 0.00 3.62 179.72 223 16426 10 1583 1360
filter9h classical 0 caboara-perry NA NA NA NA NA NA NA NA NA NA
f744h F4 2 random 13.32 0.02 0.01 1.46 11.12 204 10479 8 8714 1516
redcyc7 classical 2 perturbation 393.17 12.85 2.49 5.77 371.53 78 9763 7 1428 1003
filter9h classical 0 static 1564.30 0.00 0.00 92.55 1469.02 1360 19274 23 10960 9600
ilias_k_2 classical 4 random NA NA NA NA NA NA NA NA NA NA
ducos7_5 classical 0 caboara-perry 519.20 18.79 1.55 22.39 476.72 1 1 0 786 225
ahml classical 0 random 473.29 12.83 2.91 53.87 404.10 54 11395 12 3328 2832
ducos7_5 F4 0 localsearch NA NA NA NA NA NA NA NA NA NA
jason210h F4 0 static NA NA NA NA NA NA NA NA NA NA
discrc2 classical 0 perturbation 0.48 0.27 0.17 0.03 0.14 7 122 6 68 44
dl classical 0 random NA NA NA NA NA NA NA NA NA NA
bench1h F4 0 perturbation 58.95 0.10 0.07 2.38 55.40 237 12131 12 27178 1911
econ9 F4 3 perturbation 23.45 0.24 0.10 3.29 18.92 106 8423 6 10412 1457
r9_2_2_h F4 0 localsearch NA NA NA NA NA NA NA NA NA NA
katsuranh9 F4 1 perturbation 43.37 0.09 0.05 0.90 40.70 143 26135 9 7968 1087
virasoroh classical 4 random 75.00 1.10 0.37 1.07 72.29 128 18425 9 780 652
jason210h classical 1 perturbation NA NA NA NA NA NA NA NA NA NA
cohn3 F4 2 perturbation 89.38 0.54 0.13 7.69 77.42 74 13699 11 11009 1037
hairer2 classical 3 random 114.32 2.12 0.77 9.06 102.32 56 1989 6 650 390
redcyc7 classical 1 perturbation 460.38 15.00 2.85 6.72 435.03 78 9763 7 1428 1003
f744h classical 0 caboara-perry 3205.02 246.49 0.87 17.78 2938.49 235 97952 10 1785 1550
rabmoh F4 0 caboara-perry 173.99 39.14 2.50 6.24 126.83 349 24310 13 30075 1907
ducos7_3 F4 0 random 75.74 0.47 0.09 8.58 63.14 80 8634 6 8498 1496
virasoroh classical 0 static 67.35 0.00 0.00 1.04 65.90 128 18425 9 780 652
rabmoh classical 2 random 993.24 9.51 2.35 15.40 965.94 201 9890 11 3266 2732
gonnet83 F4 2 random 332.16 0.08 0.04 131.53 197.15 901 7672 11 133518 12167
f855 F4 3 perturbation 60.82 0.14 0.08 35.82 21.26 148 9213 4 10739 2320
ahmlh F4 3 perturbation NA NA NA NA NA NA NA NA NA NA
r5_2_6_h classical 0 static 52.01 0.00 0.00 1.34 50.36 225 21205 19 845 620
ilias_k_2 F4 2 perturbation 141.02 0.84 0.21 17.16 118.51 132 17734 5 25090 2794
redeco10 classical 2 perturbation 292.69 8.19 2.82 5.03 278.38 257 30776 9 1548 1291
assur44h classical 4 random NA NA NA NA NA NA NA NA NA NA
schrans_troost classical 0 random 74.58 1.05 0.35 1.08 71.95 128 18425 9 780 652
katsuranh9 classical 0 caboara-perry NA NA NA NA NA NA NA NA NA NA
econh10 classical 0 perturbation 1058.64 15.30 5.00 9.94 1031.49 392 47003 11 2757 2364
jason210 classical 4 perturbation NA NA NA NA NA NA NA NA NA NA
schrans_troosth F4 3 random 22.41 0.03 0.02 0.83 20.36 128 18425 9 5408 1057
